station,date,element,value,city
USW00013904,20160410,AWND,64,AUSTIN
USW00013904,20160410,TAVG,210,AUSTIN
USW00013904,20160410,WDF2,170,AUSTIN
USW00013904,20160410,WDF5,170,AUSTIN
USW00013904,20160410,WSF2,130,AUSTIN
USW00013904,20160410,WSF5,161,AUSTIN
USW00013904,20160411,TMAX,300,AUSTIN
USW00013904,20160411,TMIN,172,AUSTIN
USW00013904,20160411,PRCP,0,AUSTIN
USW00013904,20160411,SNOW,0,AUSTIN
USW00013904,20160411,SNWD,0,AUSTIN
USW00013904,20160411,AWND,46,AUSTIN
USW00013904,20160411,TAVG,239,AUSTIN
USW00013904,20160411,WDF2,170,AUSTIN
USW00013904,20160411,WDF5,180,AUSTIN
USW00013904,20160411,WSF2,107,AUSTIN
USW00013904,20160411,WSF5,143,AUSTIN
USW00013904,20160411,WT01,1,AUSTIN
USW00013904,20160411,WT03,1,AUSTIN
USW00013904,20160411,WT08,1,AUSTIN
USW00013904,20160412,TMAX,211,AUSTIN
USW00013904,20160412,TMIN,172,AUSTIN
USW00013904,20160412,PRCP,427,AUSTIN
USW00013904,20160412,SNOW,0,AUSTIN
USW00013904,20160412,SNWD,0,AUSTIN
USW00013904,20160412,AWND,61,AUSTIN
USW00013904,20160412,TAVG,202,AUSTIN
USW00013904,20160412,WDF2,270,AUSTIN
USW00013904,20160412,WDF5,270,AUSTIN
USW00013904,20160412,WSF2,112,AUSTIN
USW00013904,20160412,WSF5,152,AUSTIN
USW00013904,20160412,WT01,1,AUSTIN
USW00013904,20160412,WT03,1,AUSTIN
USW00013904,20160412,WT08,1,AUSTIN
USW00013904,20160413,TMAX,222,AUSTIN
USW00013904,20160413,TMIN,139,AUSTIN
USW00013904,20160413,PRCP,102,AUSTIN
USW00013904,20160413,SNOW,0,AUSTIN
USW00013904,20160413,SNWD,0,AUSTIN
USW00013904,20160413,AWND,36,AUSTIN
USW00013904,20160413,TAVG,182,AUSTIN
USW00013904,20160413,WDF2,70,AUSTIN
USW00013904,20160413,WDF5,70,AUSTIN
USW00013904,20160413,WSF2,72,AUSTIN
USW00013904,20160413,WSF5,89,AUSTIN
USW00013904,20160413,WT01,1,AUSTIN
USW00013904,20160414,TMAX,239,AUSTIN
USW00013904,20160414,TMIN,111,AUSTIN
USW00013904,20160414,PRCP,0,AUSTIN
USW00013904,20160414,SNOW,0,AUSTIN
USW00013904,20160414,SNWD,0,AUSTIN
USW00013904,20160414,AWND,31,AUSTIN
USW00013904,20160414,TAVG,175,AUSTIN
USW00013904,20160414,WDF2,10,AUSTIN
USW00013904,20160414,WDF5,30,AUSTIN
USW00013904,20160414,WSF2,72,AUSTIN
USW00013904,20160414,WSF5,98,AUSTIN
USW00013904,20160414,WT01,1,AUSTIN
USW00013904,20160414,WT08,1,AUSTIN
USW00013904,20160415,TMAX,261,AUSTIN
USW00013904,20160415,TMIN,100,AUSTIN
USW00013904,20160415,PRCP,0,AUSTIN
USW00013904,20160415,SNOW,0,AUSTIN
USW00013904,20160415,SNWD,0,AUSTIN
USW00013904,20160415,AWND,22,AUSTIN
USW00013904,20160415,TAVG,174,AUSTIN
USW00013904,20160415,WDF2,120,AUSTIN
USW00013904,20160415,WDF5,100,AUSTIN
USW00013904,20160415,WSF2,63,AUSTIN
USW00013904,20160415,WSF5,76,AUSTIN
USW00013904,20160415,WT01,1,AUSTIN
USW00013904,20160416,TMAX,239,AUSTIN
USW00013904,20160416,TMIN,178,AUSTIN
USW00013904,20160416,PRCP,51,AUSTIN
USW00013904,20160416,SNOW,0,AUSTIN
USW00013904,20160416,SNWD,0,AUSTIN
USW00013904,20160416,AWND,46,AUSTIN
USW00013904,20160416,TAVG,204,AUSTIN
USW00013904,20160416,WDF2,140,AUSTIN
USW00013904,20160416,WDF5,120,AUSTIN
USW00013904,20160416,WSF2,89,AUSTIN
USW00013904,20160416,WSF5,125,AUSTIN
USW00013904,20160416,WT01,1,AUSTIN
USW00013904,20160417,TMAX,256,AUSTIN
USW00013904,20160417,TMIN,189,AUSTIN
USW00013904,20160417,PRCP,69,AUSTIN
USW00013904,20160417,SNOW,0,AUSTIN
USW00013904,20160417,SNWD,0,AUSTIN
USW00013904,20160417,AWND,38,AUSTIN
USW00013904,20160417,TAVG,221,AUSTIN
USW00013904,20160417,WDF2,130,AUSTIN
USW00013904,20160417,WDF5,130,AUSTIN
USW00013904,20160417,WSF2,98,AUSTIN
USW00013904,20160417,WSF5,134,AUSTIN
USW00013904,20160417,WT01,1,AUSTIN
USW00013904,20160417,WT03,1,AUSTIN
USW00013904,20160418,TMAX,233,AUSTIN
USW00013904,20160418,TMIN,167,AUSTIN
USW00013904,20160418,PRCP,328,AUSTIN
USW00013904,20160418,SNOW,0,AUSTIN
USW00013904,20160418,SNWD,0,AUSTIN
USW00013904,20160418,AWND,30,AUSTIN
USW00013904,20160418,TAVG,202,AUSTIN
USW00013904,20160418,WDF2,60,AUSTIN
USW00013904,20160418,WDF5,70,AUSTIN
USW00013904,20160418,WSF2,76,AUSTIN
USW00013904,20160418,WSF5,98,AUSTIN
USW00013904,20160418,WT01,1,AUSTIN
USW00013904,20160418,WT03,1,AUSTIN
USW00013904,20160419,TMAX,267,AUSTIN
USW00013904,20160419,TMIN,167,AUSTIN
USW00013904,20160419,PRCP,0,AUSTIN
USW00013904,20160419,SNOW,0,AUSTIN
USW00013904,20160419,SNWD,0,AUSTIN
USW00013904,20160419,AWND,16,AUSTIN
USW00013904,20160419,TAVG,203,AUSTIN
USW00013904,20160419,WDF2,150,AUSTIN
USW00013904,20160419,WDF5,80,AUSTIN
USW00013904,20160419,WSF2,45,AUSTIN
USW00013904,20160419,WSF5,63,AUSTIN
USW00013904,20160419,WT01,1,AUSTIN
USW00013904,20160420,TMAX,267,AUSTIN
USW00013904,20160420,TMIN,161,AUSTIN
USW00013904,20160420,PRCP,104,AUSTIN
USW00013904,20160420,SNOW,0,AUSTIN
USW00013904,20160420,SNWD,0,AUSTIN
USW00013904,20160420,AWND,19,AUSTIN
USW00013904,20160420,TAVG,204,AUSTIN
USW00013904,20160420,WDF2,350,AUSTIN
USW00013904,20160420,WDF5,360,AUSTIN
USW00013904,20160420,WSF2,112,AUSTIN
USW00013904,20160420,WSF5,157,AUSTIN
USW00013904,20160420,WT01,1,AUSTIN
USW00013904,20160420,WT03,1,AUSTIN
USW00013904,20160421,TMAX,278,AUSTIN
USW00013904,20160421,TMIN,150,AUSTIN
USW00013904,20160421,PRCP,130,AUSTIN
USW00013904,20160421,SNOW,0,AUSTIN
USW00013904,20160421,SNWD,0,AUSTIN
USW00013904,20160421,AWND,31,AUSTIN
USW00013904,20160421,TAVG,203,AUSTIN
USW00013904,20160421,WDF2,150,AUSTIN
USW00013904,20160421,WDF5,150,AUSTIN
USW00013904,20160421,WSF2,125,AUSTIN
USW00013904,20160421,WSF5,148,AUSTIN
USW00013904,20160421,WT01,1,AUSTIN
USW00013904,20160421,WT03,1,AUSTIN
USW00013904,20160422,TMAX,278,AUSTIN
USW00013904,20160422,TMIN,133,AUSTIN
USW00013904,20160422,PRCP,0,AUSTIN
USW00013904,20160422,SNOW,0,AUSTIN
USW00013904,20160422,SNWD,0,AUSTIN
USW00013904,20160422,AWND,22,AUSTIN
USW00013904,20160422,TAVG,212,AUSTIN
USW00013904,20160422,WDF2,50,AUSTIN
USW00013904,20160422,WDF5,40,AUSTIN
USW00013904,20160422,WSF2,76,AUSTIN
USW00013904,20160422,WSF5,94,AUSTIN
USW00013904,20160423,TMAX,278,AUSTIN
USW00013904,20160423,TMIN,111,AUSTIN
USW00013904,20160423,PRCP,0,AUSTIN
USW00013904,20160423,SNOW,0,AUSTIN
USW00013904,20160423,SNWD,0,AUSTIN
USW00013904,20160423,AWND,17,AUSTIN
USW00013904,20160423,TAVG,197,AUSTIN
USW00013904,20160423,WDF2,180,AUSTIN
USW00013904,20160423,WDF5,190,AUSTIN
USW00013904,20160423,WSF2,45,AUSTIN
USW00013904,20160423,WSF5,58,AUSTIN
USW00013904,20160424,TMAX,256,AUSTIN
USW00013904,20160424,TMIN,156,AUSTIN
USW00013904,20160424,PRCP,0,AUSTIN
USW00013904,20160424,SNOW,0,AUSTIN
USW00013904,20160424,SNWD,0,AUSTIN
USW00013904,20160424,AWND,36,AUSTIN
USW00013904,20160424,TAVG,203,AUSTIN
USW00013904,20160424,WDF2,150,AUSTIN
USW00013904,20160424,WDF5,150,AUSTIN
USW00013904,20160424,WSF2,76,AUSTIN
USW00013904,20160424,WSF5,107,AUSTIN
USW00013904,20160425,TMAX,311,AUSTIN
USW00013904,20160425,TMIN,211,AUSTIN
USW00013904,20160425,PRCP,0,AUSTIN
USW00013904,20160425,SNOW,0,AUSTIN
USW00013904,20160425,SNWD,0,AUSTIN
USW00013904,20160425,AWND,49,AUSTIN
USW00013904,20160425,TAVG,239,AUSTIN
USW00013904,20160425,WDF2,140,AUSTIN
USW00013904,20160425,WDF5,150,AUSTIN
USW00013904,20160425,WSF2,94,AUSTIN
USW00013904,20160425,WSF5,116,AUSTIN
USW00013904,20160425,WT01,1,AUSTIN
USW00013904,20160426,TMAX,300,AUSTIN
USW00013904,20160426,TMIN,222,AUSTIN
USW00013904,20160426,PRCP,0,AUSTIN
USW00013904,20160426,SNOW,0,AUSTIN
USW00013904,20160426,SNWD,0,AUSTIN
USW00013904,20160426,AWND,64,AUSTIN
USW00013904,20160426,TAVG,253,AUSTIN
USW00013904,20160426,WDF2,170,AUSTIN
USW00013904,20160426,WDF5,170,AUSTIN
USW00013904,20160426,WSF2,107,AUSTIN
USW00013904,20160426,WSF5,148,AUSTIN
USW00013904,20160426,WT01,1,AUSTIN
USW00013904,20160426,WT08,1,AUSTIN
USW00013904,20160427,TMAX,322,AUSTIN
USW00013904,20160427,TMIN,156,AUSTIN
USW00013904,20160427,PRCP,112,AUSTIN
USW00013904,20160427,SNOW,0,AUSTIN
USW00013904,20160427,SNWD,0,AUSTIN
USW00013904,20160427,AWND,20,AUSTIN
USW00013904,20160427,TAVG,247,AUSTIN
USW00013904,20160427,WDF2,330,AUSTIN
USW00013904,20160427,WDF5,340,AUSTIN
USW00013904,20160427,WSF2,148,AUSTIN
USW00013904,20160427,WSF5,206,AUSTIN
USW00013904,20160427,WT01,1,AUSTIN
USW00013904,20160427,WT03,1,AUSTIN
USW00013904,20160427,WT08,1,AUSTIN
USW00013904,20160428,TMAX,306,AUSTIN
USW00013904,20160428,TMIN,150,AUSTIN
USW00013904,20160428,PRCP,0,AUSTIN
USW00013904,20160428,SNOW,0,AUSTIN
USW00013904,20160428,SNWD,0,AUSTIN
USW00013904,20160428,AWND,38,AUSTIN
USW00013904,20160428,TAVG,224,AUSTIN
USW00013904,20160428,WDF2,160,AUSTIN
USW00013904,20160428,WDF5,140,AUSTIN
USW00013904,20160428,WSF2,89,AUSTIN
USW00013904,20160428,WSF5,116,AUSTIN
USW00013904,20160428,WT01,1,AUSTIN
USW00013904,20160428,WT08,1,AUSTIN
USW00013904,20160429,TMAX,289,AUSTIN
USW00013904,20160429,TMIN,239,AUSTIN
USW00013904,20160429,PRCP,5,AUSTIN
USW00013904,20160429,SNOW,0,AUSTIN
USW00013904,20160429,SNWD,0,AUSTIN
USW00013904,20160429,AWND,52,AUSTIN
USW00013904,20160429,TAVG,259,AUSTIN
USW00013904,20160429,WDF2,160,AUSTIN
USW00013904,20160429,WDF5,170,AUSTIN
USW00013904,20160429,WSF2,103,AUSTIN
USW00013904,20160429,WSF5,139,AUSTIN
USW00013904,20160429,WT01,1,AUSTIN
USW00013904,20160429,WT08,1,AUSTIN
USW00013904,20160430,TMAX,294,AUSTIN
USW00013904,20160430,TMIN,167,AUSTIN
USW00013904,20160430,PRCP,279,AUSTIN
USW00013904,20160430,SNOW,0,AUSTIN
USW00013904,20160430,SNWD,0,AUSTIN
USW00013904,20160430,AWND,30,AUSTIN
USW00013904,20160430,TAVG,245,AUSTIN
USW00013904,20160430,WDF2,270,AUSTIN
USW00013904,20160430,WDF5,280,AUSTIN
USW00013904,20160430,WSF2,179,AUSTIN
USW00013904,20160430,WSF5,268,AUSTIN
USW00013904,20160430,WT01,1,AUSTIN
USW00013904,20160430,WT03,1,AUSTIN
USW00013904,20160430,WT05,1,AUSTIN
USW00013904,20160501,TMAX,256,AUSTIN
USW00013904,20160501,TMIN,178,AUSTIN
USW00013904,20160501,PRCP,23,AUSTIN
USW00013904,20160501,SNOW,0,AUSTIN
USW00013904,20160501,SNWD,0,AUSTIN
USW00013904,20160501,AWND,60,AUSTIN
USW00013904,20160501,TAVG,219,AUSTIN
USW00013904,20160501,WDF2,20,AUSTIN
USW00013904,20160501,WDF5,30,AUSTIN
USW00013904,20160501,WSF2,103,AUSTIN
USW00013904,20160501,WSF5,130,AUSTIN
USW00013904,20160501,WT03,1,AUSTIN
USW00013904,20160502,TMAX,189,AUSTIN
USW00013904,20160502,TMIN,139,AUSTIN
USW00013904,20160502,PRCP,13,AUSTIN
USW00013904,20160502,SNOW,0,AUSTIN
USW00013904,20160502,SNWD,0,AUSTIN
USW00013904,20160502,AWND,63,AUSTIN
USW00013904,20160502,TAVG,185,AUSTIN
USW00013904,20160502,WDF2,360,AUSTIN
USW00013904,20160502,WDF5,20,AUSTIN
USW00013904,20160502,WSF2,107,AUSTIN
USW00013904,20160502,WSF5,143,AUSTIN
USW00013904,20160502,WT03,1,AUSTIN
USW00013904,20160503,TMAX,244,AUSTIN
USW00013904,20160503,TMIN,117,AUSTIN
USW00013904,20160503,PRCP,0,AUSTIN
USW00013904,20160503,SNOW,0,AUSTIN
USW00013904,20160503,SNWD,0,AUSTIN
USW00013904,20160503,AWND,40,AUSTIN
USW00013904,20160503,TAVG,175,AUSTIN
USW00013904,20160503,WDF2,10,AUSTIN
USW00013904,20160503,WDF5,350,AUSTIN
USW00013904,20160503,WSF2,89,AUSTIN
USW00013904,20160503,WSF5,107,AUSTIN
USW00013904,20160504,TMAX,294,AUSTIN
USW00013904,20160504,TMIN,106,AUSTIN
USW00013904,20160504,PRCP,0,AUSTIN
USW00013904,20160504,SNOW,0,AUSTIN
USW00013904,20160504,SNWD,0,AUSTIN
USW00013904,20160504,AWND,21,AUSTIN
USW00013904,20160504,TAVG,192,AUSTIN
USW00013904,20160504,WDF2,320,AUSTIN
USW00013904,20160504,WDF5,310,AUSTIN
USW00013904,20160504,WSF2,72,AUSTIN
USW00013904,20160504,WSF5,98,AUSTIN
USW00013904,20160505,TMAX,300,AUSTIN
USW00013904,20160505,TMIN,111,AUSTIN
USW00013904,20160505,PRCP,0,AUSTIN
USW00013904,20160505,SNOW,0,AUSTIN
USW00013904,20160505,SNWD,0,AUSTIN
USW00013904,20160505,AWND,17,AUSTIN
USW00013904,20160505,TAVG,207,AUSTIN
USW00013904,20160505,WDF2,40,AUSTIN
USW00013904,20160505,WDF5,40,AUSTIN
USW00013904,20160505,WSF2,63,AUSTIN
USW00013904,20160505,WSF5,85,AUSTIN
USW00013904,20160506,TMAX,294,AUSTIN
USW00013904,20160506,TMIN,111,AUSTIN
USW00013904,20160506,PRCP,0,AUSTIN
USW00013904,20160506,SNOW,0,AUSTIN
USW00013904,20160506,SNWD,0,AUSTIN
USW00013904,20160506,AWND,18,AUSTIN
USW00013904,20160506,TAVG,208,AUSTIN
USW00013904,20160506,WDF2,110,AUSTIN
USW00013904,20160506,WDF5,110,AUSTIN
USW00013904,20160506,WSF2,54,AUSTIN
USW00013904,20160506,WSF5,72,AUSTIN
USW00013904,20160507,TMAX,294,AUSTIN
USW00013904,20160507,TMIN,111,AUSTIN
USW00013904,20160507,PRCP,0,AUSTIN
USW00013904,20160507,SNOW,0,AUSTIN
USW00013904,20160507,SNWD,0,AUSTIN
USW00013904,20160507,AWND,47,AUSTIN
USW00013904,20160507,TAVG,207,AUSTIN
USW00013904,20160507,WDF2,160,AUSTIN
USW00013904,20160507,WDF5,140,AUSTIN
USW00013904,20160507,WSF2,98,AUSTIN
USW00013904,20160507,WSF5,130,AUSTIN
USW00013904,20160507,WT01,1,AUSTIN
USW00013904,20160508,TMAX,233,AUSTIN
USW00013904,20160508,TMIN,183,AUSTIN
USW00013904,20160508,PRCP,13,AUSTIN
USW00013904,20160508,SNOW,0,AUSTIN
USW00013904,20160508,SNWD,0,AUSTIN
USW00013904,20160508,AWND,50,AUSTIN
USW00013904,20160508,TAVG,217,AUSTIN
USW00013904,20160508,WDF2,140,AUSTIN
USW00013904,20160508,WDF5,140,AUSTIN
USW00013904,20160508,WSF2,139,AUSTIN
USW00013904,20160508,WSF5,174,AUSTIN
USW00013904,20160508,WT01,1,AUSTIN
USW00013904,20160509,TMAX,306,AUSTIN
USW00013904,20160509,TMIN,183,AUSTIN
USW00013904,20160509,PRCP,0,AUSTIN
USW00013904,20160509,SNOW,0,AUSTIN
USW00013904,20160509,SNWD,0,AUSTIN
USW00013904,20160509,AWND,57,AUSTIN
USW00013904,20160509,TAVG,237,AUSTIN
USW00013904,20160509,WDF2,200,AUSTIN
USW00013904,20160509,WDF5,180,AUSTIN
USW00013904,20160509,WSF2,116,AUSTIN
USW00013904,20160509,WSF5,161,AUSTIN
USW00013904,20160509,WT01,1,AUSTIN
USW00013904,20160510,TMAX,328,AUSTIN
USW00013904,20160510,TMIN,194,AUSTIN
USW00013904,20160510,PRCP,94,AUSTIN
USW00013904,20160510,SNOW,0,AUSTIN
USW00013904,20160510,SNWD,0,AUSTIN
USW00013904,20160510,AWND,56,AUSTIN
USW00013904,20160510,TAVG,266,AUSTIN
USW00013904,20160510,WDF2,30,AUSTIN
USW00013904,20160510,WDF5,30,AUSTIN
USW00013904,20160510,WSF2,143,AUSTIN
USW00013904,20160510,WSF5,165,AUSTIN
USW00013904,20160510,WT01,1,AUSTIN
USW00013904,20160510,WT03,1,AUSTIN
USW00013904,20160510,WT08,1,AUSTIN
USW00013904,20160511,TMAX,300,AUSTIN
USW00013904,20160511,TMIN,183,AUSTIN
USW00013904,20160511,PRCP,66,AUSTIN
USW00013904,20160511,SNOW,0,AUSTIN
USW00013904,20160511,SNWD,0,AUSTIN
USW00013904,20160511,AWND,55,AUSTIN
USW00013904,20160511,TAVG,246,AUSTIN
USW00013904,20160511,WDF2,160,AUSTIN
USW00013904,20160511,WDF5,160,AUSTIN
USW00013904,20160511,WSF2,170,AUSTIN
USW00013904,20160511,WSF5,215,AUSTIN
USW00013904,20160511,WT01,1,AUSTIN
USW00013904,20160511,WT03,1,AUSTIN
USW00013904,20160512,TMAX,294,AUSTIN
USW00013904,20160512,TMIN,211,AUSTIN
USW00013904,20160512,PRCP,0,AUSTIN
USW00013904,20160512,SNOW,0,AUSTIN
USW00013904,20160512,SNWD,0,AUSTIN
USW00013904,20160512,AWND,34,AUSTIN
USW00013904,20160512,TAVG,251,AUSTIN
USW00013904,20160512,WDF2,360,AUSTIN
USW00013904,20160512,WDF5,360,AUSTIN
USW00013904,20160512,WSF2,130,AUSTIN
USW00013904,20160512,WSF5,152,AUSTIN
USW00013904,20160512,WT01,1,AUSTIN
USW00013904,20160513,TMAX,311,AUSTIN
USW00013904,20160513,TMIN,206,AUSTIN
USW00013904,20160513,PRCP,0,AUSTIN
USW00013904,20160513,SNOW,0,AUSTIN
USW00013904,20160513,SNWD,0,AUSTIN
USW00013904,20160513,AWND,21,AUSTIN
USW00013904,20160513,TAVG,251,AUSTIN
USW00013904,20160513,WDF2,60,AUSTIN
USW00013904,20160513,WDF5,10,AUSTIN
USW00013904,20160513,WSF2,45,AUSTIN
USW00013904,20160513,WSF5,63,AUSTIN
USW00013904,20160514,TMAX,272,AUSTIN
USW00013904,20160514,TMIN,183,AUSTIN
USW00013904,20160514,PRCP,188,AUSTIN
USW00013904,20160514,SNOW,0,AUSTIN
USW00013904,20160514,SNWD,0,AUSTIN
USW00013904,20160514,AWND,26,AUSTIN
USW00013904,20160514,TAVG,237,AUSTIN
USW00013904,20160514,WDF2,350,AUSTIN
USW00013904,20160514,WDF5,40,AUSTIN
USW00013904,20160514,WSF2,76,AUSTIN
USW00013904,20160514,WSF5,94,AUSTIN
USW00013904,20160514,WT01,1,AUSTIN
USW00013904,20160514,WT03,1,AUSTIN
USW00013904,20160515,TMAX,228,AUSTIN
USW00013904,20160515,TMIN,167,AUSTIN
USW00013904,20160515,PRCP,51,AUSTIN
USW00013904,20160515,SNOW,0,AUSTIN
USW00013904,20160515,SNWD,0,AUSTIN
USW00013904,20160515,AWND,29,AUSTIN
USW00013904,20160515,TAVG,193,AUSTIN
USW00013904,20160515,WDF2,20,AUSTIN
USW00013904,20160515,WDF5,20,AUSTIN
USW00013904,20160515,WSF2,67,AUSTIN
USW00013904,20160515,WSF5,81,AUSTIN
USW00013904,20160515,WT01,1,AUSTIN
USW00013904,20160516,TMAX,272,AUSTIN
USW00013904,20160516,TMIN,194,AUSTIN
USW00013904,20160516,PRCP,183,AUSTIN
USW00013904,20160516,SNOW,0,AUSTIN
USW00013904,20160516,SNWD,0,AUSTIN
USW00013904,20160516,AWND,35,AUSTIN
USW00013904,20160516,TAVG,217,AUSTIN
USW00013904,20160516,WDF2,120,AUSTIN
USW00013904,20160516,WDF5,120,AUSTIN
USW00013904,20160516,WSF2,72,AUSTIN
USW00013904,20160516,WSF5,94,AUSTIN
USW00013904,20160516,WT01,1,AUSTIN
USW00013904,20160517,TMAX,278,AUSTIN
USW00013904,20160517,TMIN,183,AUSTIN
USW00013904,20160517,PRCP,64,AUSTIN
USW00013904,20160517,SNOW,0,AUSTIN
USW00013904,20160517,SNWD,0,AUSTIN
USW00013904,20160517,AWND,38,AUSTIN
USW00013904,20160517,TAVG,219,AUSTIN
USW00013904,20160517,WDF2,20,AUSTIN
USW00013904,20160517,WDF5,20,AUSTIN
USW00013904,20160517,WSF2,134,AUSTIN
USW00013904,20160517,WSF5,165,AUSTIN
USW00013904,20160517,WT01,1,AUSTIN
USW00013904,20160517,WT03,1,AUSTIN
USW00013904,20160518,TMAX,261,AUSTIN
USW00013904,20160518,TMIN,172,AUSTIN
USW00013904,20160518,PRCP,36,AUSTIN
USW00013904,20160518,SNOW,0,AUSTIN
USW00013904,20160518,SNWD,0,AUSTIN
USW00013904,20160518,AWND,58,AUSTIN
USW00013904,20160518,TAVG,216,AUSTIN
USW00013904,20160518,WDF2,10,AUSTIN
USW00013904,20160518,WDF5,10,AUSTIN
USW00013904,20160518,WSF2,112,AUSTIN
USW00013904,20160518,WSF5,134,AUSTIN
USW00013904,20160518,WT01,1,AUSTIN
USW00013904,20160518,WT03,1,AUSTIN
USW00013904,20160519,TMAX,239,AUSTIN
USW00013904,20160519,TMIN,161,AUSTIN
USW00013904,20160519,PRCP,699,AUSTIN
USW00013904,20160519,SNOW,0,AUSTIN
USW00013904,20160519,SNWD,0,AUSTIN
USW00013904,20160519,AWND,43,AUSTIN
USW00013904,20160519,TAVG,187,AUSTIN
USW00013904,20160519,WDF2,10,AUSTIN
USW00013904,20160519,WDF5,360,AUSTIN
USW00013904,20160519,WSF2,107,AUSTIN
USW00013904,20160519,WSF5,130,AUSTIN
USW00013904,20160519,WT01,1,AUSTIN
USW00013904,20160519,WT03,1,AUSTIN
USW00013904,20160520,TMAX,278,AUSTIN
USW00013904,20160520,TMIN,156,AUSTIN
USW00013904,20160520,PRCP,0,AUSTIN
USW00013904,20160520,SNOW,0,AUSTIN
USW00013904,20160520,SNWD,0,AUSTIN
USW00013904,20160520,AWND,23,AUSTIN
USW00013904,20160520,TAVG,209,AUSTIN
USW00013904,20160520,WDF2,60,AUSTIN
USW00013904,20160520,WDF5,70,AUSTIN
USW00013904,20160520,WSF2,54,AUSTIN
USW00013904,20160520,WSF5,76,AUSTIN
USW00013904,20160520,WT01,1,AUSTIN
USW00013904,20160521,TMAX,289,AUSTIN
USW00013904,20160521,TMIN,206,AUSTIN
USW00013904,20160521,PRCP,0,AUSTIN
USW00013904,20160521,SNOW,0,AUSTIN
USW00013904,20160521,SNWD,0,AUSTIN
USW00013904,20160521,AWND,22,AUSTIN
USW00013904,20160521,TAVG,237,AUSTIN
USW00013904,20160521,WDF2,70,AUSTIN
USW00013904,20160521,WDF5,60,AUSTIN
USW00013904,20160521,WSF2,67,AUSTIN
USW00013904,20160521,WSF5,81,AUSTIN
USW00013904,20160522,TMAX,311,AUSTIN
USW00013904,20160522,TMIN,222,AUSTIN
USW00013904,20160522,PRCP,0,AUSTIN
USW00013904,20160522,SNOW,0,AUSTIN
USW00013904,20160522,SNWD,0,AUSTIN
USW00013904,20160522,AWND,32,AUSTIN
USW00013904,20160522,TAVG,256,AUSTIN
USW00013904,20160522,WDF2,130,AUSTIN
USW00013904,20160522,WDF5,140,AUSTIN
USW00013904,20160522,WSF2,81,AUSTIN
USW00013904,20160522,WSF5,103,AUSTIN
USW00013904,20160523,TMAX,294,AUSTIN
USW00013904,20160523,TMIN,217,AUSTIN
USW00013904,20160523,PRCP,3,AUSTIN
USW00013904,20160523,SNOW,0,AUSTIN
USW00013904,20160523,SNWD,0,AUSTIN
USW00013904,20160523,AWND,47,AUSTIN
USW00013904,20160523,TAVG,252,AUSTIN
USW00013904,20160523,WDF2,130,AUSTIN
USW00013904,20160523,WDF5,140,AUSTIN
USW00013904,20160523,WSF2,94,AUSTIN
USW00013904,20160523,WSF5,112,AUSTIN
USW00013904,20160523,WT01,1,AUSTIN
USW00013904,20160524,TMAX,311,AUSTIN
USW00013904,20160524,TMIN,233,AUSTIN
USW00013904,20160524,PRCP,0,AUSTIN
USW00013904,20160524,SNOW,0,AUSTIN
USW00013904,20160524,SNWD,0,AUSTIN
USW00013904,20160524,AWND,47,AUSTIN
USW00013904,20160524,TAVG,265,AUSTIN
USW00013904,20160524,WDF2,160,AUSTIN
USW00013904,20160524,WDF5,150,AUSTIN
USW00013904,20160524,WSF2,81,AUSTIN
USW00013904,20160524,WSF5,107,AUSTIN
USW00013904,20160525,TMAX,300,AUSTIN
USW00013904,20160525,TMIN,239,AUSTIN
USW00013904,20160525,PRCP,0,AUSTIN
USW00013904,20160525,SNOW,0,AUSTIN
USW00013904,20160525,SNWD,0,AUSTIN
USW00013904,20160525,AWND,42,AUSTIN
USW00013904,20160525,TAVG,268,AUSTIN
USW00013904,20160525,WDF2,140,AUSTIN
USW00013904,20160525,WDF5,170,AUSTIN
USW00013904,20160525,WSF2,89,AUSTIN
USW00013904,20160525,WSF5,107,AUSTIN
USW00013904,20160525,WT01,1,AUSTIN
USW00013904,20160525,WT08,1,AUSTIN
USW00013904,20160526,TMAX,311,AUSTIN
USW00013904,20160526,TMIN,194,AUSTIN
USW00013904,20160526,PRCP,2233,AUSTIN
USW00013904,20160526,SNOW,0,AUSTIN
USW00013904,20160526,SNWD,0,AUSTIN
USW00013904,20160526,AWND,60,AUSTIN
USW00013904,20160526,TAVG,272,AUSTIN
USW00013904,20160526,WDF2,100,AUSTIN
USW00013904,20160526,WDF5,100,AUSTIN
USW00013904,20160526,WSF2,183,AUSTIN
USW00013904,20160526,WSF5,241,AUSTIN
USW00013904,20160526,WT01,1,AUSTIN
USW00013904,20160526,WT03,1,AUSTIN
USW00013904,20160526,WT05,1,AUSTIN
USW00013904,20160526,WT08,1,AUSTIN
USW00013904,20160527,TMAX,250,AUSTIN
USW00013904,20160527,TMIN,172,AUSTIN
USW00013904,20160527,PRCP,71,AUSTIN
USW00013904,20160527,SNOW,0,AUSTIN
USW00013904,20160527,SNWD,0,AUSTIN
USW00013904,20160527,AWND,46,AUSTIN
USW00013904,20160527,TAVG,217,AUSTIN
USW00013904,20160527,WDF2,30,AUSTIN
USW00013904,20160527,WDF5,140,AUSTIN
USW00013904,20160527,WSF2,98,AUSTIN
USW00013904,20160527,WSF5,116,AUSTIN
USW00013904,20160527,WT01,1,AUSTIN
USW00013904,20160527,WT02,1,AUSTIN
