país Name,"país Code","serie Name","serie Code","1960 [YR1960]","2017 [YR2017]"
Guinea,"GIN","Población, hombres","SP.POP.TOTL.MA.IN","1769873","6376332"
Guinea,"GIN","Población, mujeres","SP.POP.TOTL.FE.IN","1807536","6340844"
Guinea,"GIN","Población, total","SP.POP.TOTL","3577409","12717176"
Guinea Ecuatorial,"GNQ","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","38.285","59.39"
Guinea Ecuatorial,"GNQ","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","36.74","57.939"
Guinea Ecuatorial,"GNQ","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","35.255","56.684"
Guinea Ecuatorial,"GNQ","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","12293579173.2134"
Guinea Ecuatorial,"GNQ","Población, hombres","SP.POP.TOTL.MA.IN","125079","701755"
Guinea Ecuatorial,"GNQ","Población, mujeres","SP.POP.TOTL.FE.IN","130244","565934"
Guinea Ecuatorial,"GNQ","Población, total","SP.POP.TOTL","255323","1267689"
Guinea-Bissau,"GNB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","39.418","59.548"
Guinea-Bissau,"GNB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","37.854","57.805"
Guinea-Bissau,"GNB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","36.338","56.048"
Guinea-Bissau,"GNB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1346841897.00437"
Guinea-Bissau,"GNB","Población, hombres","SP.POP.TOTL.MA.IN","304212","915800"
Guinea-Bissau,"GNB","Población, mujeres","SP.POP.TOTL.FE.IN","312197","945483"
Guinea-Bissau,"GNB","Población, total","SP.POP.TOTL","616409","1861283"
Guyana,"GUY","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","62.936","69.178"
Guyana,"GUY","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","60.26","66.766"
Guyana,"GUY","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","57.748","64.489"
Guyana,"GUY","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","170215248.206265","3621046004.84262"
Guyana,"GUY","Población, hombres","SP.POP.TOTL.MA.IN","286457","392677"
Guyana,"GUY","Población, mujeres","SP.POP.TOTL.FE.IN","285362","385182"
Guyana,"GUY","Población, total","SP.POP.TOTL","571819","777859"
Haití,"HTI","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","43.461","65.791"
Haití,"HTI","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","42.113","63.589"
Haití,"HTI","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","40.804","61.407"
Haití,"HTI","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","273187200","8408150517.97684"
Haití,"HTI","Población, hombres","SP.POP.TOTL.MA.IN","1897440","5430018"
Haití,"HTI","Población, mujeres","SP.POP.TOTL.FE.IN","1968719","5551211"
Haití,"HTI","Población, total","SP.POP.TOTL","3866159","10981229"
Honduras,"HND","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","48.039","76.341"
Honduras,"HND","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.274","73.774"
Honduras,"HND","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","44.621","71.223"
Honduras,"HND","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","335650000","22978532896.7816"
Honduras,"HND","Población, hombres","SP.POP.TOTL.MA.IN","1022664","4619584"
Honduras,"HND","Población, mujeres","SP.POP.TOTL.FE.IN","1015973","4645483"
Honduras,"HND","Población, total","SP.POP.TOTL","2038637","9265067"
"Hong Kong, Región Administrativa Especial","HKG","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.692","87.6"
"Hong Kong, Región Administrativa Especial","HKG","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","66.9616829268293","84.6804878048781"
"Hong Kong, Región Administrativa Especial","HKG","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","63.409","81.9"
"Hong Kong, Región Administrativa Especial","HKG","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1320796651.69457","341449340450.649"
"Hong Kong, Región Administrativa Especial","HKG","Población, hombres","SP.POP.TOTL.MA.IN","1580690","3399097"
"Hong Kong, Región Administrativa Especial","HKG","Población, mujeres","SP.POP.TOTL.FE.IN","1494915","3992603"
"Hong Kong, Región Administrativa Especial","HKG","Población, total","SP.POP.TOTL","3075605","7391700"
Hungría,"HUN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.18","79.7"
Hungría,"HUN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.0031707317073","76.0634146341464"
Hungría,"HUN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.93","72.6"
Hungría,"HUN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","139761138102.757"
Hungría,"HUN","Población, hombres","SP.POP.TOTL.MA.IN","4814002","4656111"
Hungría,"HUN","Población, mujeres","SP.POP.TOTL.FE.IN","5169965","5131855"
Hungría,"HUN","Población, total","SP.POP.TOTL","9983967","9787966"
India,"IND","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","40.413","70.427"
India,"IND","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","41.174","68.803"
India,"IND","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","41.89","67.32"
India,"IND","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","37029884761.6365","2650725335363.83"
India,"IND","Población, hombres","SP.POP.TOTL.MA.IN","231929047","693958761"
India,"IND","Población, mujeres","SP.POP.TOTL.FE.IN","217551561","645221366"
India,"IND","Población, total","SP.POP.TOTL","449480608","1339180127"
Indonesia,"IDN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","50.055","71.554"
Indonesia,"IDN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","48.651","69.355"
Indonesia,"IDN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","47.293","67.29"
Indonesia,"IDN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1015420587285.06"
Indonesia,"IDN","Población, hombres","SP.POP.TOTL.MA.IN","43636790","132898397"
Indonesia,"IDN","Población, mujeres","SP.POP.TOTL.FE.IN","44155725","131092982"
Indonesia,"IDN","Población, total","SP.POP.TOTL","87792515","263991379"
"Irán, República Islámica del","IRN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","44.147","77.334"
"Irán, República Islámica del","IRN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","44.947","76.153"
"Irán, República Islámica del","IRN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","45.706","75.061"
"Irán, República Islámica del","IRN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","4199134390.12602","454012768723.589"
"Irán, República Islámica del","IRN","Población, hombres","SP.POP.TOTL.MA.IN","11242614","40816185"
"Irán, República Islámica del","IRN","Población, mujeres","SP.POP.TOTL.FE.IN","10664289","40346603"
"Irán, República Islámica del","IRN","Población, total","SP.POP.TOTL","21906903","81162788"
Iraq,"IRQ","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","47.561","72.319"
Iraq,"IRQ","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","48.022","70.038"
Iraq,"IRQ","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","48.478","67.787"
Iraq,"IRQ","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1684121534.58415","192060810810.811"
Iraq,"IRQ","Población, hombres","SP.POP.TOTL.MA.IN","3666630","19375781"
Iraq,"IRQ","Población, mujeres","SP.POP.TOTL.FE.IN","3623131","18898837"
Iraq,"IRQ","Población, total","SP.POP.TOTL","7289761","38274618"
Irlanda,"IRL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.707","83.8"
Irlanda,"IRL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.796512195122","81.9560975609756"
Irlanda,"IRL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","67.977","80.2"
Irlanda,"IRL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1939329775.43739","331430014003.047"
Irlanda,"IRL","Población, hombres","SP.POP.TOTL.MA.IN","1422769","2386201"
Irlanda,"IRL","Población, mujeres","SP.POP.TOTL.FE.IN","1405831","2425120"
Irlanda,"IRL","Población, total","SP.POP.TOTL","2828600","4811321"
Isla de Man,"IMN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Isla de Man,"IMN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Isla de Man,"IMN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Isla de Man,"IMN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Isla de Man,"IMN","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Isla de Man,"IMN","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Isla de Man,"IMN","Población, total","SP.POP.TOTL","48442","84287"
Isla de San Martín (parte francesa),"MAF","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","83"
Isla de San Martín (parte francesa),"MAF","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","79.7219512195122"
Isla de San Martín (parte francesa),"MAF","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","76.6"
Isla de San Martín (parte francesa),"MAF","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Isla de San Martín (parte francesa),"MAF","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Isla de San Martín (parte francesa),"MAF","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Isla de San Martín (parte francesa),"MAF","Población, total","SP.POP.TOTL","4279","32125"
Islandia,"ISL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","75.81","84.1"
Islandia,"ISL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","73.4231707317073","82.2048780487805"
Islandia,"ISL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","71.15","80.4"
Islandia,"ISL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","248434096.968726","24488467010.4793"
Islandia,"ISL","Población, hombres","SP.POP.TOTL.MA.IN","88712","172300"
Islandia,"ISL","Población, mujeres","SP.POP.TOTL.FE.IN","86862","171100"
Islandia,"ISL","Población, total","SP.POP.TOTL","175574","343400"
Islas Caimán,"CYM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Islas Caimán,"CYM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Islas Caimán,"CYM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Islas Caimán,"CYM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Islas Caimán,"CYM","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Islas Caimán,"CYM","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Islas Caimán,"CYM","Población, total","SP.POP.TOTL","7865","61559"
Islas del Canal,"CHI","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","73.61","82.943"
Islas del Canal,"CHI","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","70.739","81.255"
Islas del Canal,"CHI","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","67.811","79.507"
Islas del Canal,"CHI","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Islas del Canal,"CHI","Población, hombres","SP.POP.TOTL.MA.IN","52960","81995"
Islas del Canal,"CHI","Población, mujeres","SP.POP.TOTL.FE.IN","56460","83319"
Islas del Canal,"CHI","Población, total","SP.POP.TOTL","109420","165314"
Islas Feroe,"FRO","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","84.5"
Islas Feroe,"FRO","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","82.4"
Islas Feroe,"FRO","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","80.4"
Islas Feroe,"FRO","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Islas Feroe,"FRO","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Islas Feroe,"FRO","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Islas Feroe,"FRO","Población, total","SP.POP.TOTL","34661","49290"
Islas Marshall,"MHL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Islas Marshall,"MHL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Islas Marshall,"MHL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Islas Marshall,"MHL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","204173430.050761"
Islas Marshall,"MHL","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Islas Marshall,"MHL","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Islas Marshall,"MHL","Población, total","SP.POP.TOTL","14662","53127"
Islas Salomón,"SLB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","50.15","72.627"
Islas Salomón,"SLB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","49.174","71.006"
Islas Salomón,"SLB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","48.65","69.539"
Islas Salomón,"SLB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1303453622.23293"
Islas Salomón,"SLB","Población, hombres","SP.POP.TOTL.MA.IN","63239","310794"
Islas Salomón,"SLB","Población, mujeres","SP.POP.TOTL.FE.IN","54627","300549"
Islas Salomón,"SLB","Población, total","SP.POP.TOTL","117866","611343"
Islas Turcas y Caicos,"TCA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Islas Turcas y Caicos,"TCA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Islas Turcas y Caicos,"TCA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Islas Turcas y Caicos,"TCA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Islas Turcas y Caicos,"TCA","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Islas Turcas y Caicos,"TCA","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Islas Turcas y Caicos,"TCA","Población, total","SP.POP.TOTL","5726","35446"
Islas Vírgenes (EE.UU.),"VIR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","67.827","82.8"
Islas Vírgenes (EE.UU.),"VIR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","66.2248536585366","79.419512195122"
Islas Vírgenes (EE.UU.),"VIR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","64.699","76.2"
Islas Vírgenes (EE.UU.),"VIR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","24200000","NA"
Islas Vírgenes (EE.UU.),"VIR","Población, hombres","SP.POP.TOTL.MA.IN","16112","51131"
Islas Vírgenes (EE.UU.),"VIR","Población, mujeres","SP.POP.TOTL.FE.IN","16388","56137"
Islas Vírgenes (EE.UU.),"VIR","Población, total","SP.POP.TOTL","32500","107268"
Islas Vírgenes Británicas,"VGB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Islas Vírgenes Británicas,"VGB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Islas Vírgenes Británicas,"VGB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Islas Vírgenes Británicas,"VGB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Islas Vírgenes Británicas,"VGB","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Islas Vírgenes Británicas,"VGB","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Islas Vírgenes Británicas,"VGB","Población, total","SP.POP.TOTL","8033","31196"
Israel,"ISR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","84.6"
Israel,"ISR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","82.6024390243903"
Israel,"ISR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","80.7"
Israel,"ISR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","2598500000","353268411918.577"
Israel,"ISR","Población, hombres","SP.POP.TOTL.MA.IN","1071918","4327883"
Israel,"ISR","Población, mujeres","SP.POP.TOTL.FE.IN","1042102","4385417"
Israel,"ISR","Población, total","SP.POP.TOTL","2114020","8713300"
Italia,"ITA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.69","85.6"
Italia,"ITA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.1239024390244","83.2439024390244"
Italia,"ITA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.68","81"
Italia,"ITA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","40385288344.1911","1943835376341.56"
Italia,"ITA","Población, hombres","SP.POP.TOTL.MA.IN","24417976","29502656"
Italia,"ITA","Población, mujeres","SP.POP.TOTL.FE.IN","25781724","31034053"
Italia,"ITA","Población, total","SP.POP.TOTL","50199700","60536709"
Jamaica,"JAM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","65.985","78.517"
Jamaica,"JAM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","64.387","76.097"
Jamaica,"JAM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","62.711","73.738"
Jamaica,"JAM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","699050678.98642","14781107821.7513"
Jamaica,"JAM","Población, hombres","SP.POP.TOTL.MA.IN","783752","1438148"
Jamaica,"JAM","Población, mujeres","SP.POP.TOTL.FE.IN","844500","1452151"
Jamaica,"JAM","Población, total","SP.POP.TOTL","1628252","2890299"
Japón,"JPN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.14","87.26"
Japón,"JPN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","67.6660975609756","84.099756097561"
Japón,"JPN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.31","81.09"
Japón,"JPN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","44307342950.4","4872415104314.68"
Japón,"JPN","Población, hombres","SP.POP.TOTL.MA.IN","45531686","61915092"
Japón,"JPN","Población, mujeres","SP.POP.TOTL.FE.IN","46968886","64870705"
Japón,"JPN","Población, total","SP.POP.TOTL","92500572","126785797"
Jordania,"JOR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","52.926","76.255"
Jordania,"JOR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","52.651","74.476"
Jordania,"JOR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","52.456","72.789"
Jordania,"JOR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","40068308450.7042"
Jordania,"JOR","Población, hombres","SP.POP.TOTL.MA.IN","487319","4913205"
Jordania,"JOR","Población, mujeres","SP.POP.TOTL.FE.IN","444938","4789148"
Jordania,"JOR","Población, total","SP.POP.TOTL","932257","9702353"
Kazajstán,"KAZ","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","63.761","76.92"
Kazajstán,"KAZ","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","58.3675853658537","72.95"
Kazajstán,"KAZ","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","53.231","68.72"
Kazajstán,"KAZ","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","162886867831.694"
Kazajstán,"KAZ","Población, hombres","SP.POP.TOTL.MA.IN","4677205","8736197"
Kazajstán,"KAZ","Población, mujeres","SP.POP.TOTL.FE.IN","5037055","9301579"
Kazajstán,"KAZ","Población, total","SP.POP.TOTL","9714260","18037776"
Kenya,"KEN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","48.34","69.669"
Kenya,"KEN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.348","67.291"
Kenya,"KEN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","44.479","64.924"
Kenya,"KEN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","791265458.818076","79263075749.2682"
Kenya,"KEN","Población, hombres","SP.POP.TOTL.MA.IN","4065070","24700721"
Kenya,"KEN","Población, mujeres","SP.POP.TOTL.FE.IN","4040370","24999141"
Kenya,"KEN","Población, total","SP.POP.TOTL","8105440","49699862"
Kirguistán,"KGZ","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","60.451","75.4"
Kirguistán,"KGZ","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","56.1280731707317","71.2"
Kirguistán,"KGZ","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","52.011","67.2"
Kirguistán,"KGZ","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","7564738836.04122"
Kirguistán,"KGZ","Población, hombres","SP.POP.TOTL.MA.IN","1032105","3073422"
Kirguistán,"KGZ","Población, mujeres","SP.POP.TOTL.FE.IN","1140195","3124778"
Kirguistán,"KGZ","Población, total","SP.POP.TOTL","2172300","6198200"
Kiribati,"KIR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","51.443","69.829"
Kiribati,"KIR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","49.245","66.506"
Kiribati,"KIR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","47.095","63.198"
Kiribati,"KIR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","185572501.532802"
Kiribati,"KIR","Población, hombres","SP.POP.TOTL.MA.IN","20346","57394"
Kiribati,"KIR","Población, mujeres","SP.POP.TOTL.FE.IN","20887","59004"
Kiribati,"KIR","Población, total","SP.POP.TOTL","41233","116398"
Kosovo,"XKX","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","74.2"
Kosovo,"XKX","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","71.9463414634146"
Kosovo,"XKX","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","69.8"
Kosovo,"XKX","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","7244888738.28081"
Kosovo,"XKX","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Kosovo,"XKX","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Kosovo,"XKX","Población, total","SP.POP.TOTL","947000","1830700"
Kuwait,"KWT","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","61.893","76.139"
Kuwait,"KWT","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","60.285","74.811"
Kuwait,"KWT","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","59.211","73.899"
Kuwait,"KWT","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","120126277612.925"
Kuwait,"KWT","Población, hombres","SP.POP.TOTL.MA.IN","173152","2375253"
Kuwait,"KWT","Población, mujeres","SP.POP.TOTL.FE.IN","96466","1761275"
Kuwait,"KWT","Población, total","SP.POP.TOTL","269618","4136528"
Lesotho,"LSO","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","48.225","56.698"
Lesotho,"LSO","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.602","54.568"
Lesotho,"LSO","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","44.859","52.197"
Lesotho,"LSO","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","34579308.4138317","2578265358.30386"
Lesotho,"LSO","Población, hombres","SP.POP.TOTL.MA.IN","396265","1084320"
Lesotho,"LSO","Población, mujeres","SP.POP.TOTL.FE.IN","455326","1149019"
Lesotho,"LSO","Población, total","SP.POP.TOTL","851591","2233339"
Letonia,"LVA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","73.49","79.7"
Letonia,"LVA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.7868292682927","74.6804878048781"
Letonia,"LVA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.26","69.9"
Letonia,"LVA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","30463302413.7289"
Letonia,"LVA","Población, hombres","SP.POP.TOTL.MA.IN","936052","892008"
Letonia,"LVA","Población, mujeres","SP.POP.TOTL.FE.IN","1184927","1050240"
Letonia,"LVA","Población, total","SP.POP.TOTL","2120979","1942248"
Líbano,"LBN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","65.081","81.591"
Líbano,"LBN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","63.267","79.758"
Líbano,"LBN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","61.565","78.167"
Líbano,"LBN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","53576985686.6998"
Líbano,"LBN","Población, hombres","SP.POP.TOTL.MA.IN","907606","3051012"
Líbano,"LBN","Población, mujeres","SP.POP.TOTL.FE.IN","897320","3031345"
Líbano,"LBN","Población, total","SP.POP.TOTL","1804926","6082357"
Liberia,"LBR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","37.254","64.009"
Liberia,"LBR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","34.671","63.006"
Liberia,"LBR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","32.43","61.999"
Liberia,"LBR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","3285455000"
Liberia,"LBR","Población, hombres","SP.POP.TOTL.MA.IN","568114","2387359"
Liberia,"LBR","Población, mujeres","SP.POP.TOTL.FE.IN","552199","2344547"
Liberia,"LBR","Población, total","SP.POP.TOTL","1120313","4731906"
Libia,"LBY","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","43.893","75.123"
Libia,"LBY","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","42.609","72.11"
Libia,"LBY","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","41.449","69.327"
Libia,"LBY","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","38107728082.5817"
Libia,"LBY","Población, hombres","SP.POP.TOTL.MA.IN","743197","3213426"
Libia,"LBY","Población, mujeres","SP.POP.TOTL.FE.IN","705220","3161190"
Libia,"LBY","Población, total","SP.POP.TOTL","1448417","6374616"
Liechtenstein,"LIE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","84"
Liechtenstein,"LIE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","82.2585365853659"
