user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
a100004186,2018-01-14,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004187,2018-01-15,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004188,2018-01-15,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004189,2018-01-15,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004190,2018-01-15,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004191,2018-01-15,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004192,2018-01-15,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004193,2018-01-15,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004194,2018-01-16,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004195,2018-01-16,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004196,2018-01-16,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004197,2018-01-16,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004197,2018-01-23,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004198,2018-01-16,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004198,2018-01-24,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004199,2018-01-16,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004199,2018-01-25,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004200,2018-01-16,House Ads,personalization,False,English,Arabic,45-55 years,NaT,NaT,NaN,True,,,No
a100004200,2018-01-26,House Ads,personalization,False,English,Arabic,45-55 years,NaT,NaT,NaN,True,,,No
a100004201,2018-01-17,House Ads,personalization,False,English,Arabic,55+ years,NaT,NaT,NaN,True,,,No
a100004201,2018-01-27,Push,personalization,False,English,Arabic,55+ years,NaT,NaT,NaN,True,,,No
a100004202,2018-01-17,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004202,2018-01-28,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004203,2018-01-17,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004203,2018-01-29,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004204,2018-01-17,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004204,2018-01-30,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004205,2018-01-17,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004205,2018-01-31,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004206,2018-01-17,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004206,2018-01-23,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004207,2018-01-17,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004207,2018-01-24,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004208,2018-01-18,House Ads,personalization,False,English,Arabic,55+ years,NaT,NaT,NaN,True,,,No
a100004208,2018-01-25,House Ads,personalization,False,English,Arabic,55+ years,NaT,NaT,NaN,True,,,No
a100004209,2018-01-18,House Ads,personalization,False,English,Arabic,0-18 years,NaT,NaT,NaN,True,,,No
a100004209,2018-01-26,Push,personalization,False,English,Arabic,0-18 years,NaT,NaT,NaN,True,,,No
a100004210,2018-01-18,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004210,2018-01-27,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004211,2018-01-18,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004211,2018-01-28,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004212,2018-01-18,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004212,2018-01-29,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004213,2018-01-18,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004213,2018-01-30,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004214,2018-01-18,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004214,2018-01-31,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004215,2018-01-19,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004215,2018-01-23,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004216,2018-01-19,House Ads,personalization,False,English,Arabic,0-18 years,NaT,NaT,NaN,True,,,No
a100004216,2018-01-24,House Ads,personalization,False,English,Arabic,0-18 years,NaT,NaT,NaN,True,,,No
a100004217,2018-01-19,House Ads,personalization,False,English,Arabic,19-24 years,NaT,NaT,NaN,True,,,No
a100004217,2018-01-25,Push,personalization,False,English,Arabic,19-24 years,NaT,NaT,NaN,True,,,No
a100004218,2018-01-19,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004218,2018-01-26,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004219,2018-01-19,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004219,2018-01-27,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004220,2018-01-19,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004220,2018-01-28,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004221,2018-01-19,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004221,2018-01-29,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004222,2018-01-20,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004222,2018-01-30,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004223,2018-01-20,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004223,2018-01-31,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004224,2018-01-20,House Ads,personalization,False,English,Arabic,19-24 years,NaT,NaT,NaN,True,,,No
a100004224,2018-01-23,House Ads,personalization,False,English,Arabic,19-24 years,NaT,NaT,NaN,True,,,No
a100004225,2018-01-20,House Ads,personalization,False,English,Arabic,24-30 years,NaT,NaT,NaN,True,,,No
a100004225,2018-01-24,Push,personalization,False,English,Arabic,24-30 years,NaT,NaT,NaN,True,,,No
a100004226,2018-01-20,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004226,2018-01-25,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004227,2018-01-20,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004227,2018-01-26,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004228,2018-01-20,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004228,2018-01-27,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004229,2018-01-21,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004229,2018-01-28,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004230,2018-01-21,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004230,2018-01-29,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004231,2018-01-21,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004231,2018-01-30,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004232,2018-01-26,Facebook,personalization,False,English,Arabic,24-30 years,NaT,NaT,NaN,True,,,No
a100004232,2018-01-31,House Ads,personalization,False,English,Arabic,24-30 years,NaT,NaT,NaN,True,,,No
a100004233,2018-01-26,Instagram,personalization,False,English,Arabic,30-36 years,NaT,NaT,NaN,True,,,No
a100004233,2018-01-01,Push,personalization,False,English,Arabic,30-36 years,NaT,NaT,NaN,True,,,No
a100004234,2018-01-27,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004234,2018-01-01,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004235,2018-01-27,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004235,2018-01-01,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004236,2018-01-27,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004236,2018-01-01,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004237,2018-01-27,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004237,2018-01-01,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004238,2018-01-27,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004238,2018-01-01,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004239,2018-01-27,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004239,2018-01-01,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004240,2018-01-27,Facebook,personalization,False,English,Arabic,30-36 years,NaT,NaT,NaN,True,,,No
a100004240,2018-01-02,House Ads,personalization,False,English,Arabic,30-36 years,NaT,NaT,NaN,True,,,No
a100004241,2018-01-28,Instagram,personalization,False,English,Arabic,36-45 years,NaT,NaT,NaN,True,,,No
a100004241,2018-01-03,Push,personalization,False,English,Arabic,36-45 years,NaT,NaT,NaN,True,,,No
a100004242,2018-01-28,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004242,2018-01-04,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004243,2018-01-28,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004243,2018-01-05,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004244,2018-01-28,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004244,2018-01-06,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004245,2018-01-28,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004245,2018-01-07,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004246,2018-01-28,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004246,2018-01-08,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004247,2018-01-28,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004247,2018-01-09,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004248,2018-01-29,Facebook,personalization,False,English,Arabic,36-45 years,NaT,NaT,NaN,True,,,No
a100004248,2018-01-10,House Ads,personalization,False,English,Arabic,36-45 years,NaT,NaT,NaN,True,,,No
a100004249,2018-01-29,Instagram,personalization,False,English,Arabic,45-55 years,NaT,NaT,NaN,True,,,No
a100004249,2018-01-11,Push,personalization,False,English,Arabic,45-55 years,NaT,NaT,NaN,True,,,No
a100004250,2018-01-29,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004250,2018-01-12,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004251,2018-01-29,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004251,2018-01-13,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004252,2018-01-29,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004252,2018-01-14,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004253,2018-01-29,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004253,2018-01-15,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004254,2018-01-29,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004254,2018-01-16,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004255,2018-01-30,Instagram,personalization,False,English,Arabic,36-45 years,NaT,NaT,NaN,True,,,No
a100004255,2018-01-17,House Ads,personalization,False,English,Arabic,36-45 years,NaT,NaT,NaN,True,,,No
a100004256,2018-01-30,Facebook,personalization,False,English,Arabic,45-55 years,NaT,NaT,NaN,True,,,No
a100004256,2018-01-18,House Ads,personalization,False,English,Arabic,45-55 years,NaT,NaT,NaN,True,,,No
a100004257,2018-01-30,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004257,2018-01-19,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004258,2018-01-30,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004258,2018-01-20,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004259,2018-01-30,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004259,2018-01-21,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004260,2018-01-30,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004260,2018-01-22,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004261,2018-01-30,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004261,2018-01-23,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004262,2018-01-31,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004262,2018-01-24,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004263,2018-01-31,Instagram,personalization,False,English,Arabic,45-55 years,NaT,NaT,NaN,True,,,No
a100004263,2018-01-25,House Ads,personalization,False,English,Arabic,45-55 years,NaT,NaT,NaN,True,,,No
a100004264,2018-01-31,Facebook,personalization,False,English,Arabic,55+ years,NaT,NaT,NaN,True,,,No
a100004264,2018-01-26,House Ads,personalization,False,English,Arabic,55+ years,NaT,NaT,NaN,True,,,No
a100004265,2018-01-31,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004265,2018-01-27,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004266,2018-01-31,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004266,2018-01-28,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004267,2018-01-31,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004267,2018-01-29,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004268,2018-01-31,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004268,2018-01-30,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004269,2018-01-01,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004269,2018-01-31,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004270,2018-01-01,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004270,2018-01-06,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004271,2018-01-01,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004271,2018-01-07,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004272,2018-01-01,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004272,2018-01-08,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004273,2018-01-01,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004273,2018-01-09,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004274,2018-01-01,Email,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004274,2018-01-10,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004275,2018-01-01,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004275,2018-01-11,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004276,2018-01-02,Email,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004276,2018-01-12,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004277,2018-01-02,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004277,2018-01-13,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004278,2018-01-02,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004278,2018-01-14,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004279,2018-01-02,Facebook,personalization,False,German,German,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004279,2018-01-15,House Ads,personalization,False,German,German,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004280,2018-01-02,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004280,2018-01-16,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004281,2018-01-02,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004281,2018-01-17,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004282,2018-01-02,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004282,2018-01-18,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004283,2018-01-03,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004283,2018-01-19,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004284,2018-01-03,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004284,2018-01-20,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004285,2018-01-03,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004285,2018-01-21,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004286,2018-01-03,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004286,2018-01-22,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004287,2018-01-03,Facebook,personalization,False,German,German,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004287,2018-01-23,House Ads,personalization,False,German,German,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004288,2018-01-03,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004288,2018-01-24,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004289,2018-01-03,Facebook,personalization,False,German,German,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004289,2018-01-25,Push,personalization,False,German,German,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004290,2018-01-04,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004290,2018-01-26,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004291,2018-01-04,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004291,2018-01-27,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004292,2018-01-04,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004292,2018-01-28,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004293,2018-01-04,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004293,2018-01-29,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004294,2018-01-04,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004294,2018-01-30,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004295,2018-01-04,House Ads,personalization,False,German,German,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004295,2018-01-31,House Ads,personalization,False,German,German,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004296,2018-01-04,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004296,2018-01-11,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004297,2018-01-05,House Ads,personalization,False,German,German,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004297,2018-01-12,Push,personalization,False,English,German,36-45 years,NaT,NaT,NaN,True,,,No
a100004298,2018-01-05,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004298,2018-01-13,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004299,2018-01-05,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004299,2018-01-14,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004300,2018-01-05,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004300,2018-01-15,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004301,2018-01-05,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004301,2018-01-16,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004302,2018-01-05,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004302,2018-01-17,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004303,2018-01-05,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004303,2018-01-18,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004304,2018-01-06,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004304,2018-01-19,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004305,2018-01-06,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004305,2018-01-20,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004306,2018-01-06,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004306,2018-01-21,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004307,2018-01-06,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004307,2018-01-22,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004308,2018-01-06,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004308,2018-01-23,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004309,2018-01-06,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004309,2018-01-24,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004310,2018-01-06,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004310,2018-01-25,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004311,2018-01-07,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004311,2018-01-26,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004312,2018-01-07,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004312,2018-01-27,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004313,2018-01-07,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004313,2018-01-28,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004314,2018-01-07,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004314,2018-01-29,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004315,2018-01-07,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004315,2018-01-30,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004316,2018-01-07,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004316,2018-01-31,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004317,2018-01-08,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004317,2018-01-01,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004318,2018-01-08,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004318,2018-01-01,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004319,2018-01-08,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004319,2018-01-01,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004320,2018-01-08,House Ads,personalization,False,German,German,55+ years,NaT,NaT,NaN,True,,,Yes
a100004320,2018-01-01,House Ads,personalization,False,German,German,55+ years,NaT,NaT,NaN,True,,,Yes
a100004321,2018-01-08,House Ads,personalization,False,German,German,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004321,2018-01-01,Push,personalization,False,German,German,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004322,2018-01-08,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004322,2018-01-01,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
