Time,"Time Code","Country Name","Country Code","GDP (current US$) [NY.GDP.MKTP.CD]","Mobile cellular subscriptions [IT.CEL.SETS]","Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2]"
1988,"YR1988","Bosnia and Herzegovina","BIH","NA","0","0"
1988,"YR1988","Botswana","BWA","2644536804.11244","0","0"
1988,"YR1988","Brazil","BRA","330397381998.489","0","0"
1988,"YR1988","British Virgin Islands","VGB","NA","NA","NA"
1988,"YR1988","Brunei Darussalam","BRN","2690717551.18267","0","0"
1988,"YR1988","Bulgaria","BGR","22555941176.4706","0","0"
1988,"YR1988","Burkina Faso","BFA","2616040645.87263","0","0"
1988,"YR1988","Burundi","BDI","1082403219.48787","0","0"
1988,"YR1988","Cabo Verde","CPV","264308140.285149","0","0"
1988,"YR1988","Cambodia","KHM","NA","0","0"
1988,"YR1988","Cameroon","CMR","12493286761.7341","0","0"
1988,"YR1988","Canada","CAN","507354351182.254","202633","0.751945184"
1988,"YR1988","Cayman Islands","CYM","NA","NA","NA"
1988,"YR1988","Central African Republic","CAF","1264899368.20165","0","0"
1988,"YR1988","Chad","TCD","1482597298.88718","0","0"
1988,"YR1988","Channel Islands","CHI","NA","NA","NA"
1988,"YR1988","Chile","CHL","26040229793.0697","0","0"
1988,"YR1988","China","CHN","312353631207.819","3227","0.000284853"
1988,"YR1988","Colombia","COL","39212550050.4223","0","0"
1988,"YR1988","Comoros","COM","356500026.691673","0","0"
1988,"YR1988","Congo, Dem. Rep.","COD","8861299976.74158","0","0"
1988,"YR1988","Congo, Rep.","COG","2212536313.33476","0","0"
1988,"YR1988","Costa Rica","CRI","4614629898.40348","0","0"
1988,"YR1988","Cote d'Ivoire","CIV","10255170459.986","0","0"
1988,"YR1988","Croatia","HRV","NA","0","0"
1988,"YR1988","Cuba","CUB","27458999472.2955","0","0"
1988,"YR1988","Curacao","CUW","NA","NA","NA"
1988,"YR1988","Cyprus","CYP","4278792597.23965","168","0.022811303"
1988,"YR1988","Czech Republic","CZE","NA","0","0"
1988,"YR1988","Denmark","DNK","115552848547.872","101479","1.981067229"
1988,"YR1988","Djibouti","DJI","395794538.630775","0","0"
1988,"YR1988","Dominica","DMA","171106184.074074","0","0"
1988,"YR1988","Dominican Republic","DOM","5374314928.42536","NA","NA"
1988,"YR1988","Ecuador","ECU","13051886552.3377","0","0"
1988,"YR1988","Egypt, Arab Rep.","EGY","34980124929.0176","3021","0.005538313"
1988,"YR1988","El Salvador","SLV","4189880000","0","0"
1988,"YR1988","Equatorial Guinea","GNQ","100534663.294927","0","0"
1988,"YR1988","Eritrea","ERI","NA","0","0"
1988,"YR1988","Estonia","EST","NA","0","0"
1988,"YR1988","Eswatini","SWZ","692016714.317132","0","0"
1988,"YR1988","Ethiopia","ETH","10908935748.7923","0","0"
1988,"YR1988","Faroe Islands","FRO","NA","0","0"
1988,"YR1988","Fiji","FJI","1109976927.91722","0","0"
1988,"YR1988","Finland","FIN","109103056147.832","138160","2.784873557"
1988,"YR1988","France","FRA","1018847043277.17","98332","0.174507749"
1988,"YR1988","French Polynesia","PYF","2687472829.62988","0","0"
1988,"YR1988","Gabon","GAB","3834503378.35497","0","0"
1988,"YR1988","Gambia, The","GMB","266673126.229801","0","0"
1988,"YR1988","Georgia","GEO","NA","0","0"
1988,"YR1988","Germany","DEU","1395931548502.06","98763","0.126047143"
1988,"YR1988","Ghana","GHA","5197840979.13416","0","0"
1988,"YR1988","Gibraltar","GIB","NA","0","0"
1988,"YR1988","Greece","GRC","76261278404.9964","0","0"
1988,"YR1988","Greenland","GRL","898611007.947709","0","0"
1988,"YR1988","Grenada","GRD","236357523.703704","0","0"
1988,"YR1988","Guam","GUM","NA","0","0"
1988,"YR1988","Guatemala","GTM","7841602824.42748","0","0"
1988,"YR1988","Guinea","GIN","2384295763.72528","0","0"
1988,"YR1988","Guinea-Bissau","GNB","164458120.314176","0","0"
1988,"YR1988","Guyana","GUY","413799990","0","0"
1988,"YR1988","Haiti","HTI","2613926800","0","0"
1988,"YR1988","Honduras","HND","5902717091.54747","0","0"
1988,"YR1988","Hong Kong SAR, China","HKG","59707404560.5944","51280","0.914132347"
1988,"YR1988","Hungary","HUN","NA","0","0"
1988,"YR1988","Iceland","ISL","6016168896.17334","6519","2.610147504"
1988,"YR1988","India","IND","296589001909.868","0","0"
1988,"YR1988","Indonesia","IDN","84300174477.2018","9008","0.005147402"
1988,"YR1988","Iran, Islamic Rep.","IRN","123057861333.923","0","0"
1988,"YR1988","Iraq","IRQ","62503055644.9019","0","0"
1988,"YR1988","Ireland","IRL","37818134253.1494","6300","0.176514494"
1988,"YR1988","Isle of Man","IMN","NA","NA","NA"
1988,"YR1988","Israel","ISR","50078767902.9333","NA","NA"
1988,"YR1988","Italy","ITA","888667913418.625","33609","0.058856671"
1988,"YR1988","Jamaica","JAM","3828310734.97795","0","0"
1988,"YR1988","Japan","JPN","3071683013178.91","242888","0.196519328"
1988,"YR1988","Jordan","JOR","6277197435.2124","0","0"
1988,"YR1988","Kazakhstan","KAZ","NA","0","0"
1988,"YR1988","Kenya","KEN","8355380879.12955","0","0"
1988,"YR1988","Kiribati","KIR","42972107.1958747","0","0"
1988,"YR1988","Korea, Dem. People’s Rep.","PRK","NA","0","0"
1988,"YR1988","Korea, Rep.","KOR","196964195387.371","20353","0.048354725"
1988,"YR1988","Kosovo","XKX","NA","NA","NA"
1988,"YR1988","Kuwait","KWT","20692472759.8566","17500","0.858312264"
1988,"YR1988","Kyrgyz Republic","KGZ","NA","0","0"
1988,"YR1988","Lao PDR","LAO","598961269.297879","0","0"
1988,"YR1988","Latvia","LVA","NA","0","0"
1988,"YR1988","Lebanon","LBN","3313540067.93246","0","0"
1988,"YR1988","Lesotho","LSO","470389179.678909","0","0"
1988,"YR1988","Liberia","LBR","NA","0","0"
1988,"YR1988","Libya","LBY","NA","0","0"
1988,"YR1988","Liechtenstein","LIE","1161757671.01756","NA","NA"
1988,"YR1988","Lithuania","LTU","NA","0","0"
1988,"YR1988","Luxembourg","LUX","9750161053.209","542","0.144874077"
1988,"YR1988","Macao SAR, China","MAC","2269233639.28065","0","0"
1988,"YR1988","Madagascar","MDG","2442507588.38496","0","0"
1988,"YR1988","Malawi","MWI","1379924257.21313","0","0"
1988,"YR1988","Malaysia","MYS","35271880250.4964","27302","0.160339797"
1988,"YR1988","Maldives","MDV","168610478.359909","0","0"
1988,"YR1988","Mali","MLI","2169040741.55896","0","0"
1988,"YR1988","Malta","MLT","2019474244.19359","0","0"
1988,"YR1988","Marshall Islands","MHL","70688000","0","0"
1988,"YR1988","Mauritania","MRT","957377507.47613","0","0"
1988,"YR1988","Mauritius","MUS","2143484487.67274","0","0"
1988,"YR1988","Mexico","MEX","181611549975.804","1500","0.001827398"
1988,"YR1988","Micronesia, Fed. Sts.","FSM","124700000","0","0"
1988,"YR1988","Moldova","MDA","NA","0","0"
1988,"YR1988","Monaco","MCO","2000674667.08261","0","0"
1988,"YR1988","Mongolia","MNG","3204461566.66667","0","0"
1988,"YR1988","Montenegro","MNE","NA","NA","NA"
1988,"YR1988","Morocco","MAR","25705296183.5037","105","0.000438197"
1988,"YR1988","Mozambique","MOZ","2093571673.65612","0","0"
1988,"YR1988","Myanmar","MMR","NA","0","0"
1988,"YR1988","Namibia","NAM","2491412335.78392","0","0"
1988,"YR1988","Nauru","NRU","NA","0","0"
1988,"YR1988","Nepal","NPL","3487009748.35638","0","0"
1988,"YR1988","Netherlands","NLD","258567751142.825","33000","0.223364797"
1988,"YR1988","New Caledonia","NCL","2072735787.31779","0","0"
1988,"YR1988","New Zealand","NZL","45493075684.38","10000","0.300048728"
1988,"YR1988","Nicaragua","NIC","2630904261.83247","0","0"
1988,"YR1988","Niger","NER","2280356338.22867","0","0"
1988,"YR1988","Nigeria","NGA","49648470439.7963","0","0"
1988,"YR1988","North Macedonia","MKD","NA","0","0"
1988,"YR1988","Northern Mariana Islands","MNP","NA","0","0"
1988,"YR1988","Norway","NOR","101900260856.222","152193","3.61850286"
1988,"YR1988","Oman","OMN","8386215864.75943","1711","0.101959578"
1988,"YR1988","Pakistan","PAK","38472741737.3968","0","0"
1988,"YR1988","Palau","PLW","NA","NA","NA"
1988,"YR1988","Panama","PAN","5902783400","0","0"
1988,"YR1988","Papua New Guinea","PNG","3655979702.45646","0","0"
1988,"YR1988","Paraguay","PRY","4255683528.33968","0","0"
1988,"YR1988","Peru","PER","15439408447.2288","0","0"
1988,"YR1988","Philippines","PHL","37885440418.6834","0","0"
1988,"YR1988","Poland","POL","NA","0","0"
1988,"YR1988","Portugal","PRT","56352797353.7604","0","0"
1988,"YR1988","Puerto Rico","PRI","26385800000","8700","0.251647787"
1988,"YR1988","Qatar","QAT","6038187032.96703","NA","NA"
1988,"YR1988","Romania","ROU","40809523809.5238","0","0"
1988,"YR1988","Russian Federation","RUS","554713455149.502","0","0"
1988,"YR1988","Rwanda","RWA","2395493877.51365","0","0"
1988,"YR1988","Samoa","WSM","133016065.416065","0","0"
1988,"YR1988","San Marino","SMR","NA","NA","NA"
1988,"YR1988","Sao Tome and Principe","STP","NA","0","0"
1988,"YR1988","Saudi Arabia","SAU","88256074766.3551","NA","NA"
1988,"YR1988","Senegal","SEN","6311054901.48841","0","0"
1988,"YR1988","Serbia","SRB","NA","NA","NA"
1988,"YR1988","Seychelles","SYC","283828769.029925","0","0"
1988,"YR1988","Sierra Leone","SLE","1055083945.37738","0","0"
1988,"YR1988","Singapore","SGP","25337226970.5603","10827","0.376343638"
1988,"YR1988","Sint Maarten (Dutch part)","SXM","NA","NA","NA"
1988,"YR1988","Slovak Republic","SVK","NA","0","0"
1988,"YR1988","Slovenia","SVN","NA","0","0"
1988,"YR1988","Solomon Islands","SLB","310684273.709484","0","0"
1988,"YR1988","Somalia","SOM","NA","0","0"
1988,"YR1988","South Africa","ZAF","118331510445.149","0","0"
1988,"YR1988","South Sudan","SSD","NA","NA","NA"
1988,"YR1988","Spain","ESP","375138723325.239","11628","0.02970752"
1988,"YR1988","Sri Lanka","LKA","6978371581.26375","0","0"
1988,"YR1988","St. Kitts and Nevis","KNA","172692174.444444","0","0"
1988,"YR1988","St. Lucia","LCA","382204575.962963","0","0"
1988,"YR1988","St. Martin (French part)","MAF","NA","NA","NA"
1988,"YR1988","St. Vincent and the Grenadines","VCT","200726712.592593","0","0"
1988,"YR1988","Sudan","SDN","15399166666.6667","0","0"
1988,"YR1988","Suriname","SUR","1161000000","0","0"
1988,"YR1988","Sweden","SWE","204068257817.6","243000","2.870716062"
1988,"YR1988","Switzerland","CHE","209298156700.608","30768","0.468149037"
1988,"YR1988","Syrian Arab Republic","SYR","10577042354.799","0","0"
1988,"YR1988","Tajikistan","TJK","NA","0","0"
1988,"YR1988","Tanzania","TZA","5100405772.46327","0","0"
1988,"YR1988","Thailand","THA","61667199834.7428","17563","0.031983707"
1988,"YR1988","Timor-Leste","TLS","NA","NA","NA"
1988,"YR1988","Togo","TGO","1378847487.41137","0","0"
1988,"YR1988","Tonga","TON","106657267.367342","0","0"
1988,"YR1988","Trinidad and Tobago","TTO","4496852073.46896","0","0"
1988,"YR1988","Tunisia","TUN","10096292842.1543","401","0.005094354"
1988,"YR1988","Turkey","TUR","90852814004.9917","9846","0.01891508"
1988,"YR1988","Turkmenistan","TKM","3010982414.24425","0","0"
1988,"YR1988","Turks and Caicos Islands","TCA","NA","0","0"
1988,"YR1988","Tuvalu","TUV","NA","0","0"
1988,"YR1988","Uganda","UGA","6508931651.66667","0","0"
1988,"YR1988","Ukraine","UKR","74703517902.6642","0","0"
1988,"YR1988","United Arab Emirates","ARE","36275674203.2144","13823","0.834798342"
1988,"YR1988","United Kingdom","GBR","910122732123.799","560000","0.984825025"
1988,"YR1988","United States","USA","5252629000000","2069441","0.835329172"
1988,"YR1988","Uruguay","URY","8213515458.51139","0","0"
1988,"YR1988","Uzbekistan","UZB","NA","0","0"
1988,"YR1988","Vanuatu","VUT","148545381.418421","0","0"
1988,"YR1988","Venezuela, RB","VEN","60226413793.1034","1800","0.009517502"
1988,"YR1988","Vietnam","VNM","25423812648.5941","0","0"
1988,"YR1988","Virgin Islands (U.S.)","VIR","1204600064","0","0"
1988,"YR1988","West Bank and Gaza","PSE","NA","NA","NA"
1988,"YR1988","Yemen, Rep.","YEM","NA","0","0"
1988,"YR1988","Zambia","ZMB","3713614457.83133","0","0"
1988,"YR1988","Zimbabwe","ZWE","7814784100","0","0"
1989,"YR1989","Afghanistan","AFG","NA","0","0"
1989,"YR1989","Albania","ALB","2253090000","0","0"
1989,"YR1989","Algeria","DZA","55631489801.5508","0","0"
1989,"YR1989","American Samoa","ASM","NA","NA","NA"
1989,"YR1989","Andorra","AND","795449332.396346","0","0"
1989,"YR1989","Angola","AGO","10201099039.5655","0","0"
1989,"YR1989","Antigua and Barbuda","ATG","438794788.518519","NA","NA"
1989,"YR1989","Argentina","ARG","76636898036.4712","2300","0.007128785"
1989,"YR1989","Armenia","ARM","NA","0","0"
1989,"YR1989","Aruba","ABW","695304363.031101","0","0"
1989,"YR1989","Australia","AUS","299317645142.904","94529","0.56293083"
1989,"YR1989","Austria","AUT","133105805928.237","50721","0.659865022"
1989,"YR1989","Azerbaijan","AZE","NA","0","0"
1989,"YR1989","Bahamas, The","BHS","3062000000","0","0"
1989,"YR1989","Bahrain","BHR","3863563829.78723","4251","0.88361845"
1989,"YR1989","Bangladesh","BGD","28781714763.8012","0","0"
1989,"YR1989","Barbados","BRB","1703972555.06389","0","0"
1989,"YR1989","Belarus","BLR","NA","0","0"
1989,"YR1989","Belgium","BEL","165100094594.595","30791","0.308521613"
1989,"YR1989","Belize","BLZ","369133890.704745","0","0"
1989,"YR1989","Benin","BEN","1502294411.46202","0","0"
1989,"YR1989","Bermuda","BMU","1501500032","745","1.230632"
1989,"YR1989","Bhutan","BTN","275949889.09427","0","0"
1989,"YR1989","Bolivia","BOL","4715978868.21613","0","0"
1989,"YR1989","Bosnia and Herzegovina","BIH","NA","0","0"
1989,"YR1989","Botswana","BWA","3083800684.89751","0","0"
1989,"YR1989","Brazil","BRA","425595310000","0","0"
1989,"YR1989","British Virgin Islands","VGB","NA","NA","NA"
1989,"YR1989","Brunei Darussalam","BRN","2985467979.28524","NA","NA"
1989,"YR1989","Bulgaria","BGR","21988444444.4444","0","0"
1989,"YR1989","Burkina Faso","BFA","2615588545.68629","0","0"
1989,"YR1989","Burundi","BDI","1113924130.41149","0","0"
1989,"YR1989","Cabo Verde","CPV","267448513.108168","0","0"
1989,"YR1989","Cambodia","KHM","NA","0","0"
1989,"YR1989","Cameroon","CMR","11140055364.1502","0","0"
1989,"YR1989","Canada","CAN","565055743243.243","345178","1.263177571"
1989,"YR1989","Cayman Islands","CYM","NA","NA","NA"
1989,"YR1989","Central African Republic","CAF","1233930277.04922","0","0"
1989,"YR1989","Chad","TCD","1433686309.83642","0","0"
1989,"YR1989","Channel Islands","CHI","NA","NA","NA"
1989,"YR1989","Chile","CHL","29885685142.9107","4886","0.037510181"
1989,"YR1989","China","CHN","347768051311.741","9805","0.000849973"
1989,"YR1989","Colombia","COL","39540080200.3938","0","0"
1989,"YR1989","Comoros","COM","341476764.044267","0","0"
1989,"YR1989","Congo, Dem. Rep.","COD","9021862775.25978","0","0"
1989,"YR1989","Congo, Rep.","COG","2389593021.94868","0","0"
1989,"YR1989","Costa Rica","CRI","5251025767.47627","0","0"
1989,"YR1989","Cote d'Ivoire","CIV","9757410614.0812","0","0"
1989,"YR1989","Croatia","HRV","NA","0","0"
1989,"YR1989","Cuba","CUB","27023468665.8977","0","0"
1989,"YR1989","Curacao","CUW","NA","NA","NA"
1989,"YR1989","Cyprus","CYP","4563482603.5503","1348","0.179482775"
1989,"YR1989","Czech Republic","CZE","NA","0","0"
1989,"YR1989","Denmark","DNK","112409236409.401","123792","2.412929616"
1989,"YR1989","Djibouti","DJI","409220087.102818","0","0"
1989,"YR1989","Dominica","DMA","185137242.962963","0","0"
1989,"YR1989","Dominican Republic","DOM","6686593059.93691","NA","NA"
1989,"YR1989","Ecuador","ECU","13890828707.6493","0","0"
1989,"YR1989","Egypt, Arab Rep.","EGY","39756299049.9793","3619","0.006461742"
1989,"YR1989","El Salvador","SLV","4372215300","0","0"
1989,"YR1989","Equatorial Guinea","GNQ","88265974.5843603","0","0"
1989,"YR1989","Eritrea","ERI","NA","0","0"
1989,"YR1989","Estonia","EST","NA","0","0"
1989,"YR1989","Eswatini","SWZ","696915430.663057","0","0"
1989,"YR1989","Ethiopia","ETH","11476584879.2271","0","0"
1989,"YR1989","Faroe Islands","FRO","NA","NA","NA"
1989,"YR1989","Fiji","FJI","1182686577.22645","0","0"
1989,"YR1989","Finland","FIN","119064708327.56","190031","3.818095423"
1989,"YR1989","France","FRA","1025211803413.53","178400","0.314842768"
1989,"YR1989","French Polynesia","PYF","2636461517.1052","0","0"
1989,"YR1989","Gabon","GAB","4186411457.45694","0","0"
1989,"YR1989","Gambia, The","GMB","284119692.49433","0","0"
1989,"YR1989","Georgia","GEO","NA","0","0"
1989,"YR1989","Germany","DEU","1393674332154.37","163619","0.207860931"
1989,"YR1989","Ghana","GHA","5251764264.26802","0","0"
1989,"YR1989","Gibraltar","GIB","NA","0","0"
1989,"YR1989","Greece","GRC","79169043642.4675","0","0"
1989,"YR1989","Greenland","GRL","929796722.387896","0","0"
1989,"YR1989","Grenada","GRD","267327642.222222","0","0"
1989,"YR1989","Guam","GUM","NA","0","0"
1989,"YR1989","Guatemala","GTM","8410724360.79546","0","0"
1989,"YR1989","Guinea","GIN","2432029380.43686","0","0"
1989,"YR1989","Guinea-Bissau","GNB","213143016.443316","0","0"
1989,"YR1989","Guyana","GUY","379779389.705882","0","0"
1989,"YR1989","Haiti","HTI","2736243800","0","0"
1989,"YR1989","Honduras","HND","5432344901.77821","0","0"
1989,"YR1989","Hong Kong SAR, China","HKG","68790369107.2962","89193","1.565003357"
1989,"YR1989","Hungary","HUN","NA","0","0"
1989,"YR1989","Iceland","ISL","5588533007.37354","7893","3.127018022"
1989,"YR1989","India","IND","296042362070.853","0","0"
1989,"YR1989","Indonesia","IDN","94451427898.3405","12928","0.007253418"
1989,"YR1989","Iran, Islamic Rep.","IRN","120496362916.245","0","0"
1989,"YR1989","Iraq","IRQ","65641363782.5668","0","0"
1989,"YR1989","Ireland","IRL","39285385087.6214","13579","0.380653208"
1989,"YR1989","Isle of Man","IMN","NA","NA","NA"
1989,"YR1989","Israel","ISR","49881433990.8161","NA","NA"
1989,"YR1989","Italy","ITA","925598068021.451","66070","0.115682622"
1989,"YR1989","Jamaica","JAM","4404970058.83786","0","0"
1989,"YR1989","Japan","JPN","3054914166263.18","489558","0.39458558"
1989,"YR1989","Jordan","JOR","4220945005.22102","0","0"
1989,"YR1989","Kazakhstan","KAZ","NA","0","0"
1989,"YR1989","Kenya","KEN","8283114648.36775","0","0"
1989,"YR1989","Kiribati","KIR","41119721.651115","0","0"
1989,"YR1989","Korea, Dem. People’s Rep.","PRK","NA","0","0"
1989,"YR1989","Korea, Rep.","KOR","243526047716.915","39718","0.093463512"
1989,"YR1989","Kosovo","XKX","NA","NA","NA"
1989,"YR1989","Kuwait","KWT","24312117767.1886","22500","1.072996168"
1989,"YR1989","Kyrgyz Republic","KGZ","NA","0","0"
1989,"YR1989","Lao PDR","LAO","714046821.093797","0","0"
1989,"YR1989","Latvia","LVA","NA","0","0"
1989,"YR1989","Lebanon","LBN","2717998687.71002","0","0"
1989,"YR1989","Lesotho","LSO","495404888.092424","0","0"
1989,"YR1989","Liberia","LBR","NA","0","0"
1989,"YR1989","Libya","LBY","NA","0","0"
1989,"YR1989","Liechtenstein","LIE","1120000916.92646","NA","NA"
1989,"YR1989","Lithuania","LTU","NA","0","0"
1989,"YR1989","Luxembourg","LUX","10391504709.2547","665","0.176062864"
1989,"YR1989","Macao SAR, China","MAC","2683254708.17411","1356","0.407328305"
1989,"YR1989","Madagascar","MDG","2498059014.77295","0","0"
1989,"YR1989","Malawi","MWI","1590215582.53307","0","0"
1989,"YR1989","Malaysia","MYS","38848567631.4235","39419","0.224789377"
1989,"YR1989","Maldives","MDV","189535398.230089","0","0"
1989,"YR1989","Mali","MLI","2181821902.43953","0","0"
1989,"YR1989","Malta","MLT","2118574772.11136","0","0"
1989,"YR1989","Marshall Islands","MHL","72798000","0","0"
1989,"YR1989","Mauritania","MRT","981529400.534862","0","0"
1989,"YR1989","Mauritius","MUS","2191096860.28669","0","0"
1989,"YR1989","Mexico","MEX","221400669713.589","8500","0.010155572"
1989,"YR1989","Micronesia, Fed. Sts.","FSM","135200000","0","0"
1989,"YR1989","Moldova","MDA","NA","0","0"
1989,"YR1989","Monaco","MCO","2010116851.20284","0","0"
1989,"YR1989","Mongolia","MNG","3576966800","0","0"
1989,"YR1989","Montenegro","MNE","NA","NA","NA"
1989,"YR1989","Morocco","MAR","26314220188.0257","700","0.002866363"
1989,"YR1989","Mozambique","MOZ","2314159887.23319","0","0"
1989,"YR1989","Myanmar","MMR","NA","0","0"
1989,"YR1989","Namibia","NAM","2531519951.42295","0","0"
1989,"YR1989","Nauru","NRU","NA","0","0"
1989,"YR1989","Nepal","NPL","3525228153.17361","0","0"
1989,"YR1989","Netherlands","NLD","255039560739.894","56000","0.376631242"
1989,"YR1989","New Caledonia","NCL","2185072798.33184","0","0"
1989,"YR1989","New Zealand","NZL","44170562821.8027","28900","0.859874137"
1989,"YR1989","Nicaragua","NIC","1013184745.70715","0","0"
1989,"YR1989","Niger","NER","2179567107.50159","0","0"
1989,"YR1989","Nigeria","NGA","44003061108.3357","0","0"
1989,"YR1989","North Macedonia","MKD","NA","0","0"
1989,"YR1989","Northern Mariana Islands","MNP","NA","0","0"
1989,"YR1989","Norway","NOR","102633789557.535","167651","3.967017516"
1989,"YR1989","Oman","OMN","9372171651.49545","2098","0.120494383"
1989,"YR1989","Pakistan","PAK","40171019643.3511","0","0"
1989,"YR1989","Palau","PLW","NA","NA","NA"
1989,"YR1989","Panama","PAN","5918469800","0","0"
1989,"YR1989","Papua New Guinea","PNG","3546460176.99115","0","0"
1989,"YR1989","Paraguay","PRY","4757732199.96678","0","0"
1989,"YR1989","Peru","PER","22499559086.0343","0","0"
1989,"YR1989","Philippines","PHL","42575183905.5606","0","0"
1989,"YR1989","Poland","POL","NA","0","0"
1989,"YR1989","Portugal","PRT","60600056659.0272","2782","0.027963807"
1989,"YR1989","Puerto Rico","PRI","28161200000","11600","0.332699483"
1989,"YR1989","Qatar","QAT","6487912087.91209","NA","NA"
1989,"YR1989","Romania","ROU","42105263157.8947","0","0"
1989,"YR1989","Russian Federation","RUS","506500173960.269","0","0"
1989,"YR1989","Rwanda","RWA","2405021932.89997","0","0"
1989,"YR1989","Samoa","WSM","122888609.715243","0","0"
1989,"YR1989","San Marino","SMR","NA","NA","NA"
1989,"YR1989","Sao Tome and Principe","STP","NA","0","0"
1989,"YR1989","Saudi Arabia","SAU","95344459279.0387","NA","NA"
1989,"YR1989","Senegal","SEN","6219793532.55875","0","0"
1989,"YR1989","Serbia","SRB","NA","NA","NA"
1989,"YR1989","Seychelles","SYC","304832867.393246","0","0"
1989,"YR1989","Sierra Leone","SLE","932974411.917142","0","0"
1989,"YR1989","Singapore","SGP","30423573842.1785","26295","0.89430745"
1989,"YR1989","Sint Maarten (Dutch part)","SXM","NA","NA","NA"
1989,"YR1989","Slovak Republic","SVK","NA","0","0"
1989,"YR1989","Slovenia","SVN","NA","0","0"
1989,"YR1989","Solomon Islands","SLB","332286760.858189","0","0"
1989,"YR1989","Somalia","SOM","NA","0","0"
1989,"YR1989","South Africa","ZAF","128902675070.723","3980","0.010832619"
1989,"YR1989","South Sudan","SSD","NA","NA","NA"
1989,"YR1989","Spain","ESP","413630538018.271","29783","0.075934928"
1989,"YR1989","Sri Lanka","LKA","6987267683.77254","0","0"
1989,"YR1989","St. Kitts and Nevis","KNA","192517321.851852","0","0"
1989,"YR1989","St. Lucia","LCA","433543603.185185","0","0"
1989,"YR1989","St. Martin (French part)","MAF","NA","NA","NA"
1989,"YR1989","St. Vincent and the Grenadines","VCT","214745002.222222","0","0"
1989,"YR1989","Sudan","SDN","15291507936.5079","0","0"
1989,"YR1989","Suriname","SUR","542600000","0","0"
1989,"YR1989","Sweden","SWE","214875344909.957","349000","4.099031665"
1989,"YR1989","Switzerland","CHE","202078703955.009","72735","1.098856274"
1989,"YR1989","Syrian Arab Republic","SYR","9853396225.58749","0","0"
1989,"YR1989","Tajikistan","TJK","NA","0","0"
1989,"YR1989","Tanzania","TZA","4420168102.39306","0","0"
1989,"YR1989","Thailand","THA","72250877410.3183","39936","0.07157617"
1989,"YR1989","Timor-Leste","TLS","NA","NA","NA"
1989,"YR1989","Togo","TGO","1352949662.75172","0","0"
1989,"YR1989","Tonga","TON","106344854.986095","0","0"
1989,"YR1989","Trinidad and Tobago","TTO","4323058823.52941","0","0"
1989,"YR1989","Tunisia","TUN","10102075213.3151","636","0.007899707"
1989,"YR1989","Turkey","TUR","107143348667.094","15606","0.02944949"
1989,"YR1989","Turkmenistan","TKM","3006988216.55045","0","0"
1989,"YR1989","Turks and Caicos Islands","TCA","NA","0","0"
1989,"YR1989","Tuvalu","TUV","NA","0","0"
1989,"YR1989","Uganda","UGA","5276480985.99937","0","0"
1989,"YR1989","Ukraine","UKR","82709161099.1244","0","0"
1989,"YR1989","United Arab Emirates","ARE","41464995913.9199","24946","1.420580248"
1989,"YR1989","United Kingdom","GBR","926884816753.927","975000","1.709814013"
1989,"YR1989","United States","USA","5657693000000","3508944","1.402942421"
1989,"YR1989","Uruguay","URY","8438951476.06644","0","0"
1989,"YR1989","Uzbekistan","UZB","NA","0","0"
1989,"YR1989","Vanuatu","VUT","144482170.248703","0","0"
1989,"YR1989","Venezuela, RB","VEN","43526253602.3055","3685","0.019006267"
1989,"YR1989","Vietnam","VNM","6293304974.59403","0","0"
1989,"YR1989","Virgin Islands (U.S.)","VIR","1343900032","0","0"
1989,"YR1989","West Bank and Gaza","PSE","NA","NA","NA"
1989,"YR1989","Yemen, Rep.","YEM","NA","0","0"
1989,"YR1989","Zambia","ZMB","3998637681.15942","0","0"
1989,"YR1989","Zimbabwe","ZWE","8286322700","0","0"
1990,"YR1990","Afghanistan","AFG","NA","0","0"
1990,"YR1990","Albania","ALB","2028553750","0","0"
1990,"YR1990","Algeria","DZA","62045099642.7774","470","0.001813806"
1990,"YR1990","American Samoa","ASM","NA","0","0"
1990,"YR1990","Andorra","AND","1029048481.88051","0","0"
1990,"YR1990","Angola","AGO","11228764963.1618","0","0"
1990,"YR1990","Antigua and Barbuda","ATG","459469058.888889","0","0"
1990,"YR1990","Argentina","ARG","141352368714.691","12000","0.036663904"
1990,"YR1990","Armenia","ARM","2256838858.42714","0","0"
1990,"YR1990","Aruba","ABW","764887117.194486","0","0"
1990,"YR1990","Australia","AUS","310838014621.008","184943","1.085255106"
1990,"YR1990","Austria","AUT","166463386663.439","73698","0.954149231"
1990,"YR1990","Azerbaijan","AZE","9063444102.23294","0","0"
1990,"YR1990","Bahamas, The","BHS","3166000000","1922","0.749797141"
1990,"YR1990","Bahrain","BHR","4229787234.04255","5147","1.037845991"
1990,"YR1990","Bangladesh","BGD","31598341233.559","0","0"
1990,"YR1990","Barbados","BRB","2023318251.8769","0","0"
1990,"YR1990","Belarus","BLR","21650000000","0","0"
1990,"YR1990","Belgium","BEL","206430841501.69","42880","0.428519577"
1990,"YR1990","Belize","BLZ","412086445.492177","0","0"
1990,"YR1990","Benin","BEN","1959965243.76269","0","0"
1990,"YR1990","Bermuda","BMU","1592400000","1112","1.825045134"
1990,"YR1990","Bhutan","BTN","299787275.842376","0","0"
1990,"YR1990","Bolivia","BOL","4867582620.20708","0","0"
