,station,date,element,value
35601,USW00014765,20100508,WT13,1
35602,USW00014765,20100508,WT16,1
35603,USW00014765,20100509,TMAX,133
35604,USW00014765,20100509,TMIN,61
35605,USW00014765,20100509,PRCP,0
35606,USW00014765,20100509,SNOW,0
35607,USW00014765,20100509,SNWD,0
35608,USW00014765,20100509,AWND,80
35609,USW00014765,20100509,FMTM,1050
35610,USW00014765,20100509,PGTM,743
35611,USW00014765,20100509,WDF2,280
35612,USW00014765,20100509,WDF5,260
35613,USW00014765,20100509,WESD,0
35614,USW00014765,20100509,WSF2,125
35615,USW00014765,20100509,WSF5,197
35616,USW00014765,20100510,TMAX,156
35617,USW00014765,20100510,TMIN,39
35618,USW00014765,20100510,PRCP,0
35619,USW00014765,20100510,SNOW,0
35620,USW00014765,20100510,SNWD,0
35621,USW00014765,20100510,AWND,45
35622,USW00014765,20100510,FMTM,1550
35623,USW00014765,20100510,PGTM,1550
35624,USW00014765,20100510,WDF2,320
35625,USW00014765,20100510,WDF5,320
35626,USW00014765,20100510,WESD,0
35627,USW00014765,20100510,WSF2,94
35628,USW00014765,20100510,WSF5,130
35629,USW00014765,20100511,TMAX,150
35630,USW00014765,20100511,TMIN,33
35631,USW00014765,20100511,PRCP,0
35632,USW00014765,20100511,SNOW,0
35633,USW00014765,20100511,SNWD,0
35634,USW00014765,20100511,AWND,34
35635,USW00014765,20100511,FMTM,1610
35636,USW00014765,20100511,PGTM,1609
35637,USW00014765,20100511,WDF2,220
35638,USW00014765,20100511,WDF5,220
35639,USW00014765,20100511,WESD,0
35640,USW00014765,20100511,WSF2,72
35641,USW00014765,20100511,WSF5,89
35642,USW00014765,20100512,TMAX,100
35643,USW00014765,20100512,TMIN,56
35644,USW00014765,20100512,PRCP,0
35645,USW00014765,20100512,SNOW,0
35646,USW00014765,20100512,SNWD,0
35647,USW00014765,20100512,AWND,19
35648,USW00014765,20100512,FMTM,1332
35649,USW00014765,20100512,PGTM,1215
35650,USW00014765,20100512,WDF2,170
35651,USW00014765,20100512,WDF5,150
35652,USW00014765,20100512,WESD,0
35653,USW00014765,20100512,WSF2,58
35654,USW00014765,20100512,WSF5,72
35655,USW00014765,20100512,WT05,1
35656,USW00014765,20100512,WT16,1
35657,USW00014765,20100513,TMAX,200
35658,USW00014765,20100513,TMIN,50
35659,USW00014765,20100513,PRCP,0
35660,USW00014765,20100513,SNOW,0
35661,USW00014765,20100513,SNWD,0
35662,USW00014765,20100513,AWND,37
35663,USW00014765,20100513,FMTM,1333
35664,USW00014765,20100513,PGTM,1323
35665,USW00014765,20100513,WDF2,160
35666,USW00014765,20100513,WDF5,170
35667,USW00014765,20100513,WESD,0
35668,USW00014765,20100513,WSF2,89
35669,USW00014765,20100513,WSF5,103
35670,USW00014765,20100514,TMAX,183
35671,USW00014765,20100514,TMIN,94
35672,USW00014765,20100514,PRCP,20
35673,USW00014765,20100514,SNOW,0
35674,USW00014765,20100514,SNWD,0
35675,USW00014765,20100514,AWND,32
35676,USW00014765,20100514,FMTM,1618
35677,USW00014765,20100514,PGTM,54
35678,USW00014765,20100514,WDF2,150
35679,USW00014765,20100514,WDF5,250
35680,USW00014765,20100514,WESD,0
35681,USW00014765,20100514,WSF2,67
35682,USW00014765,20100514,WSF5,89
35683,USW00014765,20100514,WT01,1
35684,USW00014765,20100514,WT05,1
35685,USW00014765,20100514,WT08,1
35686,USW00014765,20100514,WT13,1
35687,USW00014765,20100514,WT14,1
35688,USW00014765,20100514,WT16,1
35689,USW00014765,20100515,TMAX,228
35690,USW00014765,20100515,TMIN,128
35691,USW00014765,20100515,PRCP,3
35692,USW00014765,20100515,SNOW,0
35693,USW00014765,20100515,SNWD,0
35694,USW00014765,20100515,AWND,49
35695,USW00014765,20100515,FMTM,810
35696,USW00014765,20100515,PGTM,810
35697,USW00014765,20100515,WDF2,310
35698,USW00014765,20100515,WDF5,310
35699,USW00014765,20100515,WESD,0
35700,USW00014765,20100515,WSF2,116
35701,USW00014765,20100515,WSF5,156
35702,USW00014765,20100515,WT01,1
35703,USW00014765,20100515,WT03,1
35704,USW00014765,20100515,WT07,1
35705,USW00014765,20100515,WT08,1
35706,USW00014765,20100515,WT16,1
35707,USW00014765,20100516,TMAX,233
35708,USW00014765,20100516,TMIN,111
35709,USW00014765,20100516,PRCP,0
35710,USW00014765,20100516,SNOW,0
35711,USW00014765,20100516,SNWD,0
35712,USW00014765,20100516,AWND,32
35713,USW00014765,20100516,FMTM,1609
35714,USW00014765,20100516,PGTM,1626
35715,USW00014765,20100516,WDF2,360
35716,USW00014765,20100516,WDF5,330
35717,USW00014765,20100516,WESD,0
35718,USW00014765,20100516,WSF2,80
35719,USW00014765,20100516,WSF5,107
35720,USW00014765,20100517,TMAX,244
35721,USW00014765,20100517,TMIN,94
35722,USW00014765,20100517,PRCP,0
35723,USW00014765,20100517,SNOW,0
35724,USW00014765,20100517,SNWD,0
35725,USW00014765,20100517,AWND,30
35726,USW00014765,20100517,FMTM,1440
35727,USW00014765,20100517,PGTM,1046
35728,USW00014765,20100517,WDF2,170
35729,USW00014765,20100517,WDF5,330
35730,USW00014765,20100517,WESD,0
35731,USW00014765,20100517,WSF2,89
35732,USW00014765,20100517,WSF5,125
35733,USW00014765,20100518,TMAX,144
35734,USW00014765,20100518,TMIN,89
35735,USW00014765,20100518,PRCP,213
35736,USW00014765,20100518,SNOW,0
35737,USW00014765,20100518,SNWD,0
35738,USW00014765,20100518,AWND,37
35739,USW00014765,20100518,FMTM,2329
35740,USW00014765,20100518,PGTM,2315
35741,USW00014765,20100518,WDF2,50
35742,USW00014765,20100518,WDF5,50
35743,USW00014765,20100518,WESD,0
35744,USW00014765,20100518,WSF2,103
35745,USW00014765,20100518,WSF5,148
35746,USW00014765,20100518,WT01,1
35747,USW00014765,20100518,WT05,1
35748,USW00014765,20100518,WT13,1
35749,USW00014765,20100518,WT16,1
35750,USW00014765,20100519,TMAX,156
35751,USW00014765,20100519,TMIN,94
35752,USW00014765,20100519,PRCP,15
35753,USW00014765,20100519,SNOW,0
35754,USW00014765,20100519,SNWD,0
35755,USW00014765,20100519,AWND,47
35756,USW00014765,20100519,FMTM,139
35757,USW00014765,20100519,PGTM,1
35758,USW00014765,20100519,WDF2,40
35759,USW00014765,20100519,WDF5,60
35760,USW00014765,20100519,WESD,0
35761,USW00014765,20100519,WSF2,94
35762,USW00014765,20100519,WSF5,130
35763,USW00014765,20100519,WT01,1
35764,USW00014765,20100519,WT05,1
35765,USW00014765,20100519,WT13,1
35766,USW00014765,20100519,WT14,1
35767,USW00014765,20100519,WT16,1
35768,USW00014765,20100520,TMAX,272
35769,USW00014765,20100520,TMIN,111
35770,USW00014765,20100520,PRCP,0
35771,USW00014765,20100520,SNOW,0
35772,USW00014765,20100520,SNWD,0
35773,USW00014765,20100520,AWND,29
35774,USW00014765,20100520,FMTM,1634
35775,USW00014765,20100520,PGTM,1732
35776,USW00014765,20100520,WDF2,220
35777,USW00014765,20100520,WDF5,240
35778,USW00014765,20100520,WESD,0
35779,USW00014765,20100520,WSF2,72
35780,USW00014765,20100520,WSF5,89
35781,USW00014765,20100521,TMAX,256
35782,USW00014765,20100521,TMIN,139
35783,USW00014765,20100521,PRCP,0
35784,USW00014765,20100521,SNOW,0
35785,USW00014765,20100521,SNWD,0
35786,USW00014765,20100521,AWND,30
35787,USW00014765,20100521,FMTM,742
35788,USW00014765,20100521,PGTM,1653
35789,USW00014765,20100521,WDF2,10
35790,USW00014765,20100521,WDF5,150
35791,USW00014765,20100521,WESD,0
35792,USW00014765,20100521,WSF2,72
35793,USW00014765,20100521,WSF5,94
35794,USW00014765,20100522,TMAX,200
35795,USW00014765,20100522,TMIN,122
35796,USW00014765,20100522,PRCP,0
35797,USW00014765,20100522,SNOW,0
35798,USW00014765,20100522,SNWD,0
35799,USW00014765,20100522,AWND,26
35800,USW00014765,20100522,FMTM,1822
35801,USW00014765,20100522,PGTM,1821
35802,USW00014765,20100522,WDF2,160
35803,USW00014765,20100522,WDF5,160
35804,USW00014765,20100522,WESD,0
35805,USW00014765,20100522,WSF2,58
35806,USW00014765,20100522,WSF5,67
35807,USW00014765,20100522,WT01,1
35808,USW00014765,20100522,WT13,1
35809,USW00014765,20100523,TMAX,233
35810,USW00014765,20100523,TMIN,156
35811,USW00014765,20100523,PRCP,0
35812,USW00014765,20100523,SNOW,0
35813,USW00014765,20100523,SNWD,0
35814,USW00014765,20100523,AWND,23
35815,USW00014765,20100523,FMTM,1728
35816,USW00014765,20100523,PGTM,1703
35817,USW00014765,20100523,WDF2,180
35818,USW00014765,20100523,WDF5,160
35819,USW00014765,20100523,WESD,0
35820,USW00014765,20100523,WSF2,45
35821,USW00014765,20100523,WSF5,63
35822,USW00014765,20100523,WT01,1
35823,USW00014765,20100523,WT13,1
35824,USW00014765,20100524,TMAX,239
35825,USW00014765,20100524,TMIN,150
35826,USW00014765,20100524,PRCP,0
35827,USW00014765,20100524,SNOW,0
35828,USW00014765,20100524,SNWD,0
35829,USW00014765,20100524,AWND,27
35830,USW00014765,20100524,FMTM,1517
35831,USW00014765,20100524,PGTM,1531
35832,USW00014765,20100524,WDF2,150
35833,USW00014765,20100524,WDF5,160
35834,USW00014765,20100524,WESD,0
35835,USW00014765,20100524,WSF2,76
35836,USW00014765,20100524,WSF5,94
35837,USW00014765,20100524,WT01,1
35838,USW00014765,20100524,WT02,1
35839,USW00014765,20100524,WT09,1
35840,USW00014765,20100524,WT13,1
35841,USW00014765,20100525,TMAX,283
35842,USW00014765,20100525,TMIN,150
35843,USW00014765,20100525,PRCP,0
35844,USW00014765,20100525,SNOW,0
35845,USW00014765,20100525,SNWD,0
35846,USW00014765,20100525,AWND,33
35847,USW00014765,20100525,FMTM,1519
35848,USW00014765,20100525,PGTM,1656
35849,USW00014765,20100525,WDF2,180
35850,USW00014765,20100525,WDF5,240
35851,USW00014765,20100525,WESD,0
35852,USW00014765,20100525,WSF2,76
35853,USW00014765,20100525,WSF5,89
35854,USW00014765,20100525,WT01,1
35855,USW00014765,20100526,TMAX,356
35856,USW00014765,20100526,TMIN,183
35857,USW00014765,20100526,PRCP,0
35858,USW00014765,20100526,SNOW,0
35859,USW00014765,20100526,SNWD,0
35860,USW00014765,20100526,AWND,31
35861,USW00014765,20100526,FMTM,2359
35862,USW00014765,20100526,PGTM,2358
35863,USW00014765,20100526,WDF2,20
35864,USW00014765,20100526,WDF5,20
35865,USW00014765,20100526,WESD,0
35866,USW00014765,20100526,WSF2,116
35867,USW00014765,20100526,WSF5,143
35868,USW00014765,20100526,WT01,1
35869,USW00014765,20100526,WT03,1
35870,USW00014765,20100526,WT05,1
35871,USW00014765,20100526,WT14,1
35872,USW00014765,20100526,WT16,1
35873,USW00014765,20100527,TMAX,222
35874,USW00014765,20100527,TMIN,144
35875,USW00014765,20100527,PRCP,41
35876,USW00014765,20100527,SNOW,0
35877,USW00014765,20100527,SNWD,0
35878,USW00014765,20100527,AWND,34
35879,USW00014765,20100527,FMTM,2359
35880,USW00014765,20100527,PGTM,2358
35881,USW00014765,20100527,WDF2,20
35882,USW00014765,20100527,WDF5,20
35883,USW00014765,20100527,WESD,0
35884,USW00014765,20100527,WSF2,116
35885,USW00014765,20100527,WSF5,143
35886,USW00014765,20100527,WT01,1
35887,USW00014765,20100527,WT03,1
35888,USW00014765,20100527,WT05,1
35889,USW00014765,20100527,WT13,1
35890,USW00014765,20100527,WT16,1
35891,USW00014765,20100528,TMAX,239
35892,USW00014765,20100528,TMIN,133
35893,USW00014765,20100528,PRCP,0
35894,USW00014765,20100528,SNOW,0
35895,USW00014765,20100528,SNWD,0
35896,USW00014765,20100528,AWND,34
35897,USW00014765,20100528,FMTM,1633
35898,USW00014765,20100528,PGTM,1640
35899,USW00014765,20100528,WDF2,160
35900,USW00014765,20100528,WDF5,150
35901,USW00014765,20100528,WESD,0
35902,USW00014765,20100528,WSF2,72
35903,USW00014765,20100528,WSF5,89
35904,USW00014765,20100529,TMAX,244
35905,USW00014765,20100529,TMIN,122
35906,USW00014765,20100529,PRCP,18
35907,USW00014765,20100529,SNOW,0
35908,USW00014765,20100529,SNWD,0
35909,USW00014765,20100529,AWND,35
35910,USW00014765,20100529,FMTM,1554
35911,USW00014765,20100529,PGTM,1526
35912,USW00014765,20100529,WDF2,220
35913,USW00014765,20100529,WDF5,210
35914,USW00014765,20100529,WESD,0
35915,USW00014765,20100529,WSF2,80
35916,USW00014765,20100529,WSF5,107
35917,USW00014765,20100529,WT01,1
35918,USW00014765,20100529,WT03,1
35919,USW00014765,20100529,WT05,1
35920,USW00014765,20100529,WT13,1
35921,USW00014765,20100529,WT16,1
35922,USW00014765,20100530,TMAX,278
35923,USW00014765,20100530,TMIN,161
35924,USW00014765,20100530,PRCP,0
35925,USW00014765,20100530,SNOW,0
35926,USW00014765,20100530,SNWD,0
35927,USW00014765,20100530,AWND,37
35928,USW00014765,20100530,FMTM,1620
35929,USW00014765,20100530,PGTM,1619
35930,USW00014765,20100530,WDF2,300
35931,USW00014765,20100530,WDF5,320
35932,USW00014765,20100530,WESD,0
35933,USW00014765,20100530,WSF2,89
35934,USW00014765,20100530,WSF5,125
35935,USW00014765,20100530,WT01,1
35936,USW00014765,20100530,WT13,1
35937,USW00014765,20100531,TMAX,239
35938,USW00014765,20100531,TMIN,167
35939,USW00014765,20100531,PRCP,0
35940,USW00014765,20100531,SNOW,0
35941,USW00014765,20100531,SNWD,0
35942,USW00014765,20100531,AWND,39
35943,USW00014765,20100531,FMTM,1318
35944,USW00014765,20100531,PGTM,1315
35945,USW00014765,20100531,WDF2,150
35946,USW00014765,20100531,WDF5,150
35947,USW00014765,20100531,WESD,0
35948,USW00014765,20100531,WSF2,89
35949,USW00014765,20100531,WSF5,103
35950,USW00014765,20100531,WT07,1
35951,USW00014765,20100531,WT08,1
35952,USW00014765,20100601,TMAX,289
35953,USW00014765,20100601,TMIN,172
35954,USW00014765,20100601,PRCP,23
35955,USW00014765,20100601,SNOW,0
35956,USW00014765,20100601,SNWD,0
35957,USW00014765,20100601,AWND,34
35958,USW00014765,20100601,FMTM,1459
35959,USW00014765,20100601,PGTM,1456
35960,USW00014765,20100601,WDF2,230
35961,USW00014765,20100601,WDF5,210
35962,USW00014765,20100601,WESD,0
35963,USW00014765,20100601,WSF2,98
35964,USW00014765,20100601,WSF5,130
35965,USW00014765,20100601,WT01,1
35966,USW00014765,20100601,WT03,1
35967,USW00014765,20100601,WT05,1
35968,USW00014765,20100601,WT08,1
35969,USW00014765,20100601,WT13,1
35970,USW00014765,20100601,WT16,1
35971,USW00014765,20100602,TMAX,272
35972,USW00014765,20100602,TMIN,161
35973,USW00014765,20100602,PRCP,0
35974,USW00014765,20100602,SNOW,0
35975,USW00014765,20100602,SNWD,0
35976,USW00014765,20100602,AWND,32
35977,USW00014765,20100602,FMTM,1611
35978,USW00014765,20100602,PGTM,1725
35979,USW00014765,20100602,WDF2,160
35980,USW00014765,20100602,WDF5,160
35981,USW00014765,20100602,WESD,0
35982,USW00014765,20100602,WSF2,89
35983,USW00014765,20100602,WSF5,103
35984,USW00014765,20100602,WT01,1
35985,USW00014765,20100602,WT02,1
35986,USW00014765,20100602,WT08,1
35987,USW00014765,20100602,WT13,1
35988,USW00014765,20100602,WT16,1
35989,USW00014765,20100603,TMAX,272
35990,USW00014765,20100603,TMIN,161
35991,USW00014765,20100603,PRCP,5
35992,USW00014765,20100603,SNOW,0
35993,USW00014765,20100603,SNWD,0
35994,USW00014765,20100603,AWND,37
35995,USW00014765,20100603,FMTM,1440
35996,USW00014765,20100603,PGTM,1439
35997,USW00014765,20100603,WDF2,220
35998,USW00014765,20100603,WDF5,220
35999,USW00014765,20100603,WESD,0
36000,USW00014765,20100603,WSF2,94
36001,USW00014765,20100603,WSF5,130
36002,USW00014765,20100603,WT01,1
36003,USW00014765,20100603,WT02,1
36004,USW00014765,20100603,WT03,1
36005,USW00014765,20100603,WT07,1
36006,USW00014765,20100603,WT08,1
36007,USW00014765,20100603,WT13,1
36008,USW00014765,20100603,WT16,1
36009,USW00014765,20100604,TMAX,272
36010,USW00014765,20100604,TMIN,183
36011,USW00014765,20100604,PRCP,0
36012,USW00014765,20100604,SNOW,0
36013,USW00014765,20100604,SNWD,0
36014,USW00014765,20100604,AWND,25
36015,USW00014765,20100604,FMTM,1555
36016,USW00014765,20100604,PGTM,1555
36017,USW00014765,20100604,WDF2,160
36018,USW00014765,20100604,WDF5,160
36019,USW00014765,20100604,WESD,0
36020,USW00014765,20100604,WSF2,72
36021,USW00014765,20100604,WSF5,89
36022,USW00014765,20100604,WT01,1
36023,USW00014765,20100604,WT13,1
36024,USW00014765,20100605,TMAX,272
36025,USW00014765,20100605,TMIN,183
36026,USW00014765,20100605,PRCP,307
36027,USW00014765,20100605,SNOW,0
36028,USW00014765,20100605,SNWD,0
36029,USW00014765,20100605,AWND,33
36030,USW00014765,20100605,FMTM,1016
36031,USW00014765,20100605,PGTM,2043
36032,USW00014765,20100605,WDF2,140
36033,USW00014765,20100605,WDF5,240
36034,USW00014765,20100605,WESD,0
36035,USW00014765,20100605,WSF2,67
36036,USW00014765,20100605,WSF5,80
36037,USW00014765,20100605,WT01,1
36038,USW00014765,20100605,WT03,1
36039,USW00014765,20100605,WT07,1
36040,USW00014765,20100605,WT08,1
36041,USW00014765,20100606,TMAX,278
36042,USW00014765,20100606,TMIN,161
36043,USW00014765,20100606,PRCP,3
36044,USW00014765,20100606,SNOW,0
36045,USW00014765,20100606,SNWD,0
36046,USW00014765,20100606,AWND,51
36047,USW00014765,20100606,FMTM,1452
36048,USW00014765,20100606,PGTM,1514
36049,USW00014765,20100606,WDF2,200
36050,USW00014765,20100606,WDF5,220
36051,USW00014765,20100606,WESD,0
36052,USW00014765,20100606,WSF2,125
36053,USW00014765,20100606,WSF5,161
36054,USW00014765,20100606,WT01,1
36055,USW00014765,20100606,WT03,1
36056,USW00014765,20100606,WT07,1
36057,USW00014765,20100606,WT08,1
36058,USW00014765,20100606,WT16,1
36059,USW00014765,20100607,TMAX,239
36060,USW00014765,20100607,TMIN,133
36061,USW00014765,20100607,PRCP,0
36062,USW00014765,20100607,SNOW,0
36063,USW00014765,20100607,SNWD,0
36064,USW00014765,20100607,AWND,48
36065,USW00014765,20100607,FMTM,930
36066,USW00014765,20100607,PGTM,1142
36067,USW00014765,20100607,WDF2,350
36068,USW00014765,20100607,WDF5,320
36069,USW00014765,20100607,WESD,0
36070,USW00014765,20100607,WSF2,89
36071,USW00014765,20100607,WSF5,116
36072,USW00014765,20100608,TMAX,222
36073,USW00014765,20100608,TMIN,117
36074,USW00014765,20100608,PRCP,3
36075,USW00014765,20100608,SNOW,0
36076,USW00014765,20100608,SNWD,0
36077,USW00014765,20100608,AWND,34
36078,USW00014765,20100608,FMTM,1207
36079,USW00014765,20100608,PGTM,1205
36080,USW00014765,20100608,WDF2,320
36081,USW00014765,20100608,WDF5,330
36082,USW00014765,20100608,WESD,0
36083,USW00014765,20100608,WSF2,112
36084,USW00014765,20100608,WSF5,143
36085,USW00014765,20100608,WT16,1
36086,USW00014765,20100609,TMAX,206
36087,USW00014765,20100609,TMIN,100
36088,USW00014765,20100609,PRCP,69
36089,USW00014765,20100609,SNOW,0
36090,USW00014765,20100609,SNWD,0
36091,USW00014765,20100609,AWND,26
36092,USW00014765,20100609,FMTM,2322
36093,USW00014765,20100609,PGTM,2322
36094,USW00014765,20100609,WDF2,150
36095,USW00014765,20100609,WDF5,140
36096,USW00014765,20100609,WESD,0
36097,USW00014765,20100609,WSF2,80
36098,USW00014765,20100609,WSF5,107
36099,USW00014765,20100609,WT01,1
36100,USW00014765,20100609,WT05,1
36101,USW00014765,20100609,WT08,1
36102,USW00014765,20100609,WT13,1
36103,USW00014765,20100609,WT14,1
36104,USW00014765,20100609,WT16,1
36105,USW00014765,20100610,TMAX,206
36106,USW00014765,20100610,TMIN,122
36107,USW00014765,20100610,PRCP,51
36108,USW00014765,20100610,SNOW,0
36109,USW00014765,20100610,SNWD,0
36110,USW00014765,20100610,AWND,26
36111,USW00014765,20100610,FMTM,208
36112,USW00014765,20100610,PGTM,201
36113,USW00014765,20100610,WDF2,140
36114,USW00014765,20100610,WDF5,140
36115,USW00014765,20100610,WESD,0
36116,USW00014765,20100610,WSF2,63
36117,USW00014765,20100610,WSF5,89
36118,USW00014765,20100610,WT01,1
36119,USW00014765,20100610,WT05,1
36120,USW00014765,20100610,WT13,1
36121,USW00014765,20100610,WT14,1
36122,USW00014765,20100610,WT16,1
36123,USW00014765,20100611,TMAX,189
36124,USW00014765,20100611,TMIN,128
36125,USW00014765,20100611,PRCP,0
36126,USW00014765,20100611,SNOW,0
36127,USW00014765,20100611,SNWD,0
36128,USW00014765,20100611,AWND,27
36129,USW00014765,20100611,FMTM,1549
36130,USW00014765,20100611,PGTM,1546
36131,USW00014765,20100611,WDF2,170
36132,USW00014765,20100611,WDF5,180
36133,USW00014765,20100611,WESD,0
36134,USW00014765,20100611,WSF2,63
36135,USW00014765,20100611,WSF5,72
36136,USW00014765,20100611,WT01,1
36137,USW00014765,20100611,WT14,1
36138,USW00014765,20100612,TMAX,217
36139,USW00014765,20100612,TMIN,128
36140,USW00014765,20100612,PRCP,94
36141,USW00014765,20100612,SNOW,0
36142,USW00014765,20100612,SNWD,0
36143,USW00014765,20100612,AWND,27
36144,USW00014765,20100612,FMTM,1655
36145,USW00014765,20100612,PGTM,1510
36146,USW00014765,20100612,WDF2,180
36147,USW00014765,20100612,WDF5,210
36148,USW00014765,20100612,WESD,0
36149,USW00014765,20100612,WSF2,58
36150,USW00014765,20100612,WSF5,116
36151,USW00014765,20100612,WT01,1
36152,USW00014765,20100612,WT03,1
36153,USW00014765,20100612,WT05,1
36154,USW00014765,20100612,WT13,1
36155,USW00014765,20100612,WT14,1
36156,USW00014765,20100612,WT16,1
36157,USW00014765,20100613,TMAX,211
36158,USW00014765,20100613,TMIN,167
36159,USW00014765,20100613,PRCP,99
36160,USW00014765,20100613,SNOW,0
36161,USW00014765,20100613,SNWD,0
36162,USW00014765,20100613,AWND,33
36163,USW00014765,20100613,FMTM,2024
36164,USW00014765,20100613,PGTM,1414
36165,USW00014765,20100613,WDF2,30
36166,USW00014765,20100613,WDF5,360
36167,USW00014765,20100613,WESD,0
36168,USW00014765,20100613,WSF2,63
36169,USW00014765,20100613,WSF5,76
36170,USW00014765,20100613,WT01,1
36171,USW00014765,20100613,WT02,1
36172,USW00014765,20100613,WT03,1
36173,USW00014765,20100613,WT05,1
36174,USW00014765,20100613,WT09,1
36175,USW00014765,20100613,WT14,1
36176,USW00014765,20100614,TMAX,228
36177,USW00014765,20100614,TMIN,161
36178,USW00014765,20100614,PRCP,0
36179,USW00014765,20100614,SNOW,0
36180,USW00014765,20100614,SNWD,0
36181,USW00014765,20100614,AWND,25
36182,USW00014765,20100614,FMTM,1415
36183,USW00014765,20100614,PGTM,2049
36184,USW00014765,20100614,WDF2,150
36185,USW00014765,20100614,WDF5,360
36186,USW00014765,20100614,WESD,0
36187,USW00014765,20100614,WSF2,58
36188,USW00014765,20100614,WSF5,67
36189,USW00014765,20100614,WT16,1
36190,USW00014765,20100615,TMAX,250
36191,USW00014765,20100615,TMIN,144
36192,USW00014765,20100615,PRCP,0
36193,USW00014765,20100615,SNOW,0
36194,USW00014765,20100615,SNWD,0
36195,USW00014765,20100615,AWND,35
36196,USW00014765,20100615,FMTM,130
36197,USW00014765,20100615,PGTM,123
36198,USW00014765,20100615,WDF2,360
36199,USW00014765,20100615,WDF5,10
36200,USW00014765,20100615,WESD,0
36201,USW00014765,20100615,WSF2,80
36202,USW00014765,20100615,WSF5,103
36203,USW00014765,20100616,TMAX,244
36204,USW00014765,20100616,TMIN,122
36205,USW00014765,20100616,PRCP,91
36206,USW00014765,20100616,SNOW,0
36207,USW00014765,20100616,SNWD,0
36208,USW00014765,20100616,AWND,31
36209,USW00014765,20100616,FMTM,1428
36210,USW00014765,20100616,PGTM,1616
36211,USW00014765,20100616,WDF2,200
36212,USW00014765,20100616,WDF5,200
36213,USW00014765,20100616,WESD,0
36214,USW00014765,20100616,WSF2,89
36215,USW00014765,20100616,WSF5,125
36216,USW00014765,20100616,WT01,1
36217,USW00014765,20100616,WT05,1
36218,USW00014765,20100616,WT13,1
36219,USW00014765,20100616,WT14,1
36220,USW00014765,20100616,WT16,1
36221,USW00014765,20100617,TMAX,250
36222,USW00014765,20100617,TMIN,167
36223,USW00014765,20100617,PRCP,3
36224,USW00014765,20100617,SNOW,0
36225,USW00014765,20100617,SNWD,0
36226,USW00014765,20100617,AWND,40
36227,USW00014765,20100617,FMTM,828
36228,USW00014765,20100617,PGTM,827
36229,USW00014765,20100617,WDF2,320
36230,USW00014765,20100617,WDF5,310
36231,USW00014765,20100617,WESD,0
36232,USW00014765,20100617,WSF2,107
36233,USW00014765,20100617,WSF5,156
36234,USW00014765,20100617,WT01,1
36235,USW00014765,20100617,WT05,1
36236,USW00014765,20100617,WT13,1
36237,USW00014765,20100617,WT16,1
36238,USW00014765,20100618,TMAX,294
36239,USW00014765,20100618,TMIN,144
36240,USW00014765,20100618,PRCP,0
36241,USW00014765,20100618,SNOW,0
36242,USW00014765,20100618,SNWD,0
36243,USW00014765,20100618,AWND,25
36244,USW00014765,20100618,FMTM,1435
36245,USW00014765,20100618,PGTM,1424
36246,USW00014765,20100618,WDF2,160
36247,USW00014765,20100618,WDF5,170
36248,USW00014765,20100618,WESD,0
36249,USW00014765,20100618,WSF2,63
36250,USW00014765,20100618,WSF5,80
36251,USW00014765,20100619,TMAX,267
36252,USW00014765,20100619,TMIN,167
36253,USW00014765,20100619,PRCP,0
36254,USW00014765,20100619,SNOW,0
36255,USW00014765,20100619,SNWD,0
36256,USW00014765,20100619,AWND,41
36257,USW00014765,20100619,FMTM,1243
36258,USW00014765,20100619,PGTM,1252
36259,USW00014765,20100619,WDF2,200
36260,USW00014765,20100619,WDF5,190
36261,USW00014765,20100619,WESD,0
36262,USW00014765,20100619,WSF2,89
36263,USW00014765,20100619,WSF5,107
36264,USW00014765,20100620,TMAX,311
36265,USW00014765,20100620,TMIN,183
36266,USW00014765,20100620,PRCP,0
36267,USW00014765,20100620,SNOW,0
36268,USW00014765,20100620,SNWD,0
36269,USW00014765,20100620,AWND,38
36270,USW00014765,20100620,FMTM,1242
36271,USW00014765,20100620,PGTM,1221
36272,USW00014765,20100620,WDF2,200
36273,USW00014765,20100620,WDF5,210
36274,USW00014765,20100620,WESD,0
36275,USW00014765,20100620,WSF2,94
36276,USW00014765,20100620,WSF5,112
36277,USW00014765,20100620,WT08,1
36278,USW00014765,20100620,WT16,1
36279,USW00014765,20100621,TMAX,311
36280,USW00014765,20100621,TMIN,200
36281,USW00014765,20100621,PRCP,0
36282,USW00014765,20100621,SNOW,0
36283,USW00014765,20100621,SNWD,0
36284,USW00014765,20100621,AWND,30
36285,USW00014765,20100621,FMTM,1610
36286,USW00014765,20100621,PGTM,1609
36287,USW00014765,20100621,WDF2,270
36288,USW00014765,20100621,WDF5,270
36289,USW00014765,20100621,WESD,0
36290,USW00014765,20100621,WSF2,63
36291,USW00014765,20100621,WSF5,98
36292,USW00014765,20100622,TMAX,289
36293,USW00014765,20100622,TMIN,194
36294,USW00014765,20100622,PRCP,15
36295,USW00014765,20100622,SNOW,0
36296,USW00014765,20100622,SNWD,0
36297,USW00014765,20100622,AWND,29
36298,USW00014765,20100622,FMTM,1353
36299,USW00014765,20100622,PGTM,1631
36300,USW00014765,20100622,WDF2,140
36301,USW00014765,20100622,WDF5,160
36302,USW00014765,20100622,WESD,0
36303,USW00014765,20100622,WSF2,58
36304,USW00014765,20100622,WSF5,63
36305,USW00014765,20100622,WT01,1
36306,USW00014765,20100622,WT05,1
